outer_fold,initial_label_count,strategy,labelled_count,scope,fixed_budget_summary,terminal_consistency_only,selected_count,positive_count,positive_yield
2,10,predictive_entropy,210,cumulative,False,False,200,128,0.64
2,10,predictive_entropy,215,batch,False,False,5,5,1.0
2,10,predictive_entropy,215,cumulative,False,False,205,133,0.6487804878048781
2,10,predictive_entropy,220,batch,False,False,5,5,1.0
2,10,predictive_entropy,220,cumulative,False,False,210,138,0.6571428571428571
2,10,predictive_entropy,225,batch,False,False,5,4,0.8
2,10,predictive_entropy,225,cumulative,False,False,215,142,0.6604651162790698
2,10,predictive_entropy,230,batch,False,False,5,5,1.0
2,10,predictive_entropy,230,cumulative,False,False,220,147,0.6681818181818182
2,10,predictive_entropy,235,batch,False,True,5,5,1.0
2,10,predictive_entropy,235,cumulative,False,True,225,152,0.6755555555555556
2,10,random,15,batch,False,False,5,4,0.8
2,10,random,15,cumulative,False,False,5,4,0.8
2,10,random,20,batch,False,False,5,4,0.8
2,10,random,20,cumulative,False,False,10,8,0.8
2,10,random,25,batch,False,False,5,4,0.8
2,10,random,25,cumulative,False,False,15,12,0.8
2,10,random,30,batch,False,False,5,2,0.4
2,10,random,30,cumulative,False,False,20,14,0.7
2,10,random,35,batch,False,False,5,3,0.6
2,10,random,35,cumulative,False,False,25,17,0.68
2,10,random,40,batch,False,False,5,3,0.6
2,10,random,40,cumulative,False,False,30,20,0.6666666666666666
2,10,random,45,batch,False,False,5,3,0.6
2,10,random,45,cumulative,False,False,35,23,0.6571428571428571
2,10,random,50,batch,False,False,5,4,0.8
2,10,random,50,cumulative,False,False,40,27,0.675
2,10,random,55,batch,False,False,5,4,0.8
2,10,random,55,cumulative,False,False,45,31,0.6888888888888889
2,10,random,60,batch,True,False,5,4,0.8
2,10,random,60,cumulative,True,False,50,35,0.7
2,10,random,65,batch,False,False,5,4,0.8
2,10,random,65,cumulative,False,False,55,39,0.7090909090909091
2,10,random,70,batch,False,False,5,4,0.8
2,10,random,70,cumulative,False,False,60,43,0.7166666666666667
2,10,random,75,batch,False,False,5,5,1.0
2,10,random,75,cumulative,False,False,65,48,0.7384615384615385
2,10,random,80,batch,False,False,5,4,0.8
2,10,random,80,cumulative,False,False,70,52,0.7428571428571429
2,10,random,85,batch,False,False,5,2,0.4
2,10,random,85,cumulative,False,False,75,54,0.72
2,10,random,90,batch,False,False,5,4,0.8
2,10,random,90,cumulative,False,False,80,58,0.725
2,10,random,95,batch,False,False,5,2,0.4
2,10,random,95,cumulative,False,False,85,60,0.7058823529411765
2,10,random,100,batch,False,False,5,2,0.4
2,10,random,100,cumulative,False,False,90,62,0.6888888888888889
2,10,random,105,batch,False,False,5,4,0.8
2,10,random,105,cumulative,False,False,95,66,0.6947368421052632
2,10,random,110,batch,True,False,5,4,0.8
2,10,random,110,cumulative,True,False,100,70,0.7
2,10,random,115,batch,False,False,5,3,0.6
2,10,random,115,cumulative,False,False,105,73,0.6952380952380952
2,10,random,120,batch,False,False,5,4,0.8
2,10,random,120,cumulative,False,False,110,77,0.7
2,10,random,125,batch,False,False,5,3,0.6
2,10,random,125,cumulative,False,False,115,80,0.6956521739130435
2,10,random,130,batch,False,False,5,3,0.6
2,10,random,130,cumulative,False,False,120,83,0.6916666666666667
2,10,random,135,batch,False,False,5,2,0.4
2,10,random,135,cumulative,False,False,125,85,0.68
2,10,random,140,batch,False,False,5,4,0.8
2,10,random,140,cumulative,False,False,130,89,0.6846153846153846
2,10,random,145,batch,False,False,5,3,0.6
2,10,random,145,cumulative,False,False,135,92,0.6814814814814815
2,10,random,150,batch,False,False,5,3,0.6
2,10,random,150,cumulative,False,False,140,95,0.6785714285714286
2,10,random,155,batch,False,False,5,4,0.8
2,10,random,155,cumulative,False,False,145,99,0.6827586206896552
2,10,random,160,batch,True,False,5,5,1.0
2,10,random,160,cumulative,True,False,150,104,0.6933333333333334
2,10,random,165,batch,False,False,5,4,0.8
2,10,random,165,cumulative,False,False,155,108,0.6967741935483871
2,10,random,170,batch,False,False,5,5,1.0
2,10,random,170,cumulative,False,False,160,113,0.70625
2,10,random,175,batch,False,False,5,4,0.8
2,10,random,175,cumulative,False,False,165,117,0.7090909090909091
2,10,random,180,batch,False,False,5,4,0.8
2,10,random,180,cumulative,False,False,170,121,0.711764705882353
2,10,random,185,batch,False,False,5,2,0.4
2,10,random,185,cumulative,False,False,175,123,0.7028571428571428
2,10,random,190,batch,False,False,5,3,0.6
2,10,random,190,cumulative,False,False,180,126,0.7
2,10,random,195,batch,False,False,5,2,0.4
2,10,random,195,cumulative,False,False,185,128,0.6918918918918919
2,10,random,200,batch,False,False,5,2,0.4
2,10,random,200,cumulative,False,False,190,130,0.6842105263157895
2,10,random,205,batch,False,False,5,1,0.2
2,10,random,205,cumulative,False,False,195,131,0.6717948717948717
2,10,random,210,batch,False,False,5,5,1.0
2,10,random,210,cumulative,False,False,200,136,0.68
2,10,random,215,batch,False,False,5,2,0.4
2,10,random,215,cumulative,False,False,205,138,0.6731707317073171
2,10,random,220,batch,False,False,5,1,0.2
2,10,random,220,cumulative,False,False,210,139,0.6619047619047619
2,10,random,225,batch,False,False,5,5,1.0
2,10,random,225,cumulative,False,False,215,144,0.6697674418604651
2,10,random,230,batch,False,False,5,4,0.8
2,10,random,230,cumulative,False,False,220,148,0.6727272727272727
2,10,random,235,batch,False,True,5,4,0.8
2,10,random,235,cumulative,False,True,225,152,0.6755555555555556
2,10,self_paced_entropy,15,batch,False,False,5,4,0.8
2,10,self_paced_entropy,15,cumulative,False,False,5,4,0.8
2,10,self_paced_entropy,20,batch,False,False,5,3,0.6
2,10,self_paced_entropy,20,cumulative,False,False,10,7,0.7
2,10,self_paced_entropy,25,batch,False,False,5,0,0.0
2,10,self_paced_entropy,25,cumulative,False,False,15,7,0.4666666666666667
2,10,self_paced_entropy,30,batch,False,False,5,2,0.4
2,10,self_paced_entropy,30,cumulative,False,False,20,9,0.45
2,10,self_paced_entropy,35,batch,False,False,5,1,0.2
2,10,self_paced_entropy,35,cumulative,False,False,25,10,0.4
2,10,self_paced_entropy,40,batch,False,False,5,0,0.0
2,10,self_paced_entropy,40,cumulative,False,False,30,10,0.3333333333333333
2,10,self_paced_entropy,45,batch,False,False,5,2,0.4
2,10,self_paced_entropy,45,cumulative,False,False,35,12,0.34285714285714286
2,10,self_paced_entropy,50,batch,False,False,5,1,0.2
2,10,self_paced_entropy,50,cumulative,False,False,40,13,0.325
2,10,self_paced_entropy,55,batch,False,False,5,0,0.0
2,10,self_paced_entropy,55,cumulative,False,False,45,13,0.28888888888888886
2,10,self_paced_entropy,60,batch,True,False,5,2,0.4
2,10,self_paced_entropy,60,cumulative,True,False,50,15,0.3
2,10,self_paced_entropy,65,batch,False,False,5,4,0.8
2,10,self_paced_entropy,65,cumulative,False,False,55,19,0.34545454545454546
2,10,self_paced_entropy,70,batch,False,False,5,3,0.6
2,10,self_paced_entropy,70,cumulative,False,False,60,22,0.36666666666666664
2,10,self_paced_entropy,75,batch,False,False,5,2,0.4
2,10,self_paced_entropy,75,cumulative,False,False,65,24,0.36923076923076925
2,10,self_paced_entropy,80,batch,False,False,5,1,0.2
2,10,self_paced_entropy,80,cumulative,False,False,70,25,0.35714285714285715
2,10,self_paced_entropy,85,batch,False,False,5,3,0.6
2,10,self_paced_entropy,85,cumulative,False,False,75,28,0.37333333333333335
2,10,self_paced_entropy,90,batch,False,False,5,3,0.6
2,10,self_paced_entropy,90,cumulative,False,False,80,31,0.3875
2,10,self_paced_entropy,95,batch,False,False,5,3,0.6
2,10,self_paced_entropy,95,cumulative,False,False,85,34,0.4
2,10,self_paced_entropy,100,batch,False,False,5,3,0.6
2,10,self_paced_entropy,100,cumulative,False,False,90,37,0.4111111111111111
2,10,self_paced_entropy,105,batch,False,False,5,4,0.8
2,10,self_paced_entropy,105,cumulative,False,False,95,41,0.43157894736842106
2,10,self_paced_entropy,110,batch,True,False,5,4,0.8
2,10,self_paced_entropy,110,cumulative,True,False,100,45,0.45
2,10,self_paced_entropy,115,batch,False,False,5,5,1.0
2,10,self_paced_entropy,115,cumulative,False,False,105,50,0.47619047619047616
2,10,self_paced_entropy,120,batch,False,False,5,3,0.6
2,10,self_paced_entropy,120,cumulative,False,False,110,53,0.4818181818181818
2,10,self_paced_entropy,125,batch,False,False,5,5,1.0
2,10,self_paced_entropy,125,cumulative,False,False,115,58,0.5043478260869565
2,10,self_paced_entropy,130,batch,False,False,5,5,1.0
2,10,self_paced_entropy,130,cumulative,False,False,120,63,0.525
2,10,self_paced_entropy,135,batch,False,False,5,5,1.0
2,10,self_paced_entropy,135,cumulative,False,False,125,68,0.544
2,10,self_paced_entropy,140,batch,False,False,5,3,0.6
2,10,self_paced_entropy,140,cumulative,False,False,130,71,0.5461538461538461
2,10,self_paced_entropy,145,batch,False,False,5,2,0.4
2,10,self_paced_entropy,145,cumulative,False,False,135,73,0.5407407407407407
2,10,self_paced_entropy,150,batch,False,False,5,4,0.8
2,10,self_paced_entropy,150,cumulative,False,False,140,77,0.55
2,10,self_paced_entropy,155,batch,False,False,5,3,0.6
2,10,self_paced_entropy,155,cumulative,False,False,145,80,0.5517241379310345
2,10,self_paced_entropy,160,batch,True,False,5,4,0.8
2,10,self_paced_entropy,160,cumulative,True,False,150,84,0.56
2,10,self_paced_entropy,165,batch,False,False,5,5,1.0
2,10,self_paced_entropy,165,cumulative,False,False,155,89,0.5741935483870968
2,10,self_paced_entropy,170,batch,False,False,5,3,0.6
2,10,self_paced_entropy,170,cumulative,False,False,160,92,0.575
2,10,self_paced_entropy,175,batch,False,False,5,2,0.4
2,10,self_paced_entropy,175,cumulative,False,False,165,94,0.5696969696969697
2,10,self_paced_entropy,180,batch,False,False,5,5,1.0
2,10,self_paced_entropy,180,cumulative,False,False,170,99,0.5823529411764706
2,10,self_paced_entropy,185,batch,False,False,5,5,1.0
2,10,self_paced_entropy,185,cumulative,False,False,175,104,0.5942857142857143
2,10,self_paced_entropy,190,batch,False,False,5,5,1.0
2,10,self_paced_entropy,190,cumulative,False,False,180,109,0.6055555555555555
2,10,self_paced_entropy,195,batch,False,False,5,5,1.0
2,10,self_paced_entropy,195,cumulative,False,False,185,114,0.6162162162162163
2,10,self_paced_entropy,200,batch,False,False,5,5,1.0
2,10,self_paced_entropy,200,cumulative,False,False,190,119,0.6263157894736842
2,10,self_paced_entropy,205,batch,False,False,5,5,1.0
2,10,self_paced_entropy,205,cumulative,False,False,195,124,0.6358974358974359
2,10,self_paced_entropy,210,batch,False,False,5,4,0.8
2,10,self_paced_entropy,210,cumulative,False,False,200,128,0.64
2,10,self_paced_entropy,215,batch,False,False,5,5,1.0
2,10,self_paced_entropy,215,cumulative,False,False,205,133,0.6487804878048781
2,10,self_paced_entropy,220,batch,False,False,5,4,0.8
2,10,self_paced_entropy,220,cumulative,False,False,210,137,0.6523809523809524
2,10,self_paced_entropy,225,batch,False,False,5,5,1.0
2,10,self_paced_entropy,225,cumulative,False,False,215,142,0.6604651162790698
2,10,self_paced_entropy,230,batch,False,False,5,5,1.0
2,10,self_paced_entropy,230,cumulative,False,False,220,147,0.6681818181818182
2,10,self_paced_entropy,235,batch,False,True,5,5,1.0
2,10,self_paced_entropy,235,cumulative,False,True,225,152,0.6755555555555556
2,10,static_easy_entropy,15,batch,False,False,5,4,0.8
2,10,static_easy_entropy,15,cumulative,False,False,5,4,0.8
2,10,static_easy_entropy,20,batch,False,False,5,3,0.6
2,10,static_easy_entropy,20,cumulative,False,False,10,7,0.7
2,10,static_easy_entropy,25,batch,False,False,5,1,0.2
2,10,static_easy_entropy,25,cumulative,False,False,15,8,0.5333333333333333
2,10,static_easy_entropy,30,batch,False,False,5,3,0.6
2,10,static_easy_entropy,30,cumulative,False,False,20,11,0.55
2,10,static_easy_entropy,35,batch,False,False,5,3,0.6
2,10,static_easy_entropy,35,cumulative,False,False,25,14,0.56
2,10,static_easy_entropy,40,batch,False,False,5,0,0.0
2,10,static_easy_entropy,40,cumulative,False,False,30,14,0.4666666666666667
2,10,static_easy_entropy,45,batch,False,False,5,3,0.6
2,10,static_easy_entropy,45,cumulative,False,False,35,17,0.4857142857142857
2,10,static_easy_entropy,50,batch,False,False,5,2,0.4
2,10,static_easy_entropy,50,cumulative,False,False,40,19,0.475
2,10,static_easy_entropy,55,batch,False,False,5,1,0.2
2,10,static_easy_entropy,55,cumulative,False,False,45,20,0.4444444444444444
2,10,static_easy_entropy,60,batch,True,False,5,1,0.2
2,10,static_easy_entropy,60,cumulative,True,False,50,21,0.42
2,10,static_easy_entropy,65,batch,False,False,5,2,0.4
2,10,static_easy_entropy,65,cumulative,False,False,55,23,0.41818181818181815
2,10,static_easy_entropy,70,batch,False,False,5,5,1.0
2,10,static_easy_entropy,70,cumulative,False,False,60,28,0.4666666666666667
2,10,static_easy_entropy,75,batch,False,False,5,2,0.4
2,10,static_easy_entropy,75,cumulative,False,False,65,30,0.46153846153846156
2,10,static_easy_entropy,80,batch,False,False,5,3,0.6
2,10,static_easy_entropy,80,cumulative,False,False,70,33,0.4714285714285714
2,10,static_easy_entropy,85,batch,False,False,5,1,0.2
2,10,static_easy_entropy,85,cumulative,False,False,75,34,0.4533333333333333
2,10,static_easy_entropy,90,batch,False,False,5,4,0.8
2,10,static_easy_entropy,90,cumulative,False,False,80,38,0.475
2,10,static_easy_entropy,95,batch,False,False,5,2,0.4
2,10,static_easy_entropy,95,cumulative,False,False,85,40,0.47058823529411764
2,10,static_easy_entropy,100,batch,False,False,5,3,0.6
2,10,static_easy_entropy,100,cumulative,False,False,90,43,0.4777777777777778
2,10,static_easy_entropy,105,batch,False,False,5,2,0.4
2,10,static_easy_entropy,105,cumulative,False,False,95,45,0.47368421052631576
2,10,static_easy_entropy,110,batch,True,False,5,5,1.0
2,10,static_easy_entropy,110,cumulative,True,False,100,50,0.5
2,10,static_easy_entropy,115,batch,False,False,5,4,0.8
2,10,static_easy_entropy,115,cumulative,False,False,105,54,0.5142857142857142
2,10,static_easy_entropy,120,batch,False,False,5,3,0.6
2,10,static_easy_entropy,120,cumulative,False,False,110,57,0.5181818181818182
2,10,static_easy_entropy,125,batch,False,False,5,2,0.4
2,10,static_easy_entropy,125,cumulative,False,False,115,59,0.5130434782608696
2,10,static_easy_entropy,130,batch,False,False,5,5,1.0
2,10,static_easy_entropy,130,cumulative,False,False,120,64,0.5333333333333333
2,10,static_easy_entropy,135,batch,False,False,5,4,0.8
2,10,static_easy_entropy,135,cumulative,False,False,125,68,0.544
2,10,static_easy_entropy,140,batch,False,False,5,4,0.8
2,10,static_easy_entropy,140,cumulative,False,False,130,72,0.5538461538461539
2,10,static_easy_entropy,145,batch,False,False,5,5,1.0
2,10,static_easy_entropy,145,cumulative,False,False,135,77,0.5703703703703704
2,10,static_easy_entropy,150,batch,False,False,5,5,1.0
2,10,static_easy_entropy,150,cumulative,False,False,140,82,0.5857142857142857
2,10,static_easy_entropy,155,batch,False,False,5,5,1.0
2,10,static_easy_entropy,155,cumulative,False,False,145,87,0.6
2,10,static_easy_entropy,160,batch,True,False,5,4,0.8
2,10,static_easy_entropy,160,cumulative,True,False,150,91,0.6066666666666667
2,10,static_easy_entropy,165,batch,False,False,5,4,0.8
2,10,static_easy_entropy,165,cumulative,False,False,155,95,0.6129032258064516
2,10,static_easy_entropy,170,batch,False,False,5,2,0.4
2,10,static_easy_entropy,170,cumulative,False,False,160,97,0.60625
2,10,static_easy_entropy,175,batch,False,False,5,1,0.2
2,10,static_easy_entropy,175,cumulative,False,False,165,98,0.593939393939394
2,10,static_easy_entropy,180,batch,False,False,5,5,1.0
2,10,static_easy_entropy,180,cumulative,False,False,170,103,0.6058823529411764
2,10,static_easy_entropy,185,batch,False,False,5,4,0.8
2,10,static_easy_entropy,185,cumulative,False,False,175,107,0.6114285714285714
2,10,static_easy_entropy,190,batch,False,False,5,5,1.0
2,10,static_easy_entropy,190,cumulative,False,False,180,112,0.6222222222222222
2,10,static_easy_entropy,195,batch,False,False,5,4,0.8
2,10,static_easy_entropy,195,cumulative,False,False,185,116,0.6270270270270271
2,10,static_easy_entropy,200,batch,False,False,5,5,1.0
2,10,static_easy_entropy,200,cumulative,False,False,190,121,0.6368421052631579
2,10,static_easy_entropy,205,batch,False,False,5,3,0.6
2,10,static_easy_entropy,205,cumulative,False,False,195,124,0.6358974358974359
2,10,static_easy_entropy,210,batch,False,False,5,5,1.0
2,10,static_easy_entropy,210,cumulative,False,False,200,129,0.645
2,10,static_easy_entropy,215,batch,False,False,5,5,1.0
2,10,static_easy_entropy,215,cumulative,False,False,205,134,0.6536585365853659
2,10,static_easy_entropy,220,batch,False,False,5,4,0.8
2,10,static_easy_entropy,220,cumulative,False,False,210,138,0.6571428571428571
2,10,static_easy_entropy,225,batch,False,False,5,5,1.0
2,10,static_easy_entropy,225,cumulative,False,False,215,143,0.6651162790697674
2,10,static_easy_entropy,230,batch,False,False,5,4,0.8
2,10,static_easy_entropy,230,cumulative,False,False,220,147,0.6681818181818182
2,10,static_easy_entropy,235,batch,False,True,5,5,1.0
2,10,static_easy_entropy,235,cumulative,False,True,225,152,0.6755555555555556
3,10,predictive_entropy,15,batch,False,False,5,2,0.4
3,10,predictive_entropy,15,cumulative,False,False,5,2,0.4
3,10,predictive_entropy,20,batch,False,False,5,3,0.6
3,10,predictive_entropy,20,cumulative,False,False,10,5,0.5
3,10,predictive_entropy,25,batch,False,False,5,4,0.8
3,10,predictive_entropy,25,cumulative,False,False,15,9,0.6
3,10,predictive_entropy,30,batch,False,False,5,4,0.8
3,10,predictive_entropy,30,cumulative,False,False,20,13,0.65
3,10,predictive_entropy,35,batch,False,False,5,1,0.2
3,10,predictive_entropy,35,cumulative,False,False,25,14,0.56
3,10,predictive_entropy,40,batch,False,False,5,3,0.6
3,10,predictive_entropy,40,cumulative,False,False,30,17,0.5666666666666667
3,10,predictive_entropy,45,batch,False,False,5,1,0.2
3,10,predictive_entropy,45,cumulative,False,False,35,18,0.5142857142857142
3,10,predictive_entropy,50,batch,False,False,5,1,0.2
3,10,predictive_entropy,50,cumulative,False,False,40,19,0.475
3,10,predictive_entropy,55,batch,False,False,5,4,0.8
3,10,predictive_entropy,55,cumulative,False,False,45,23,0.5111111111111111
3,10,predictive_entropy,60,batch,True,False,5,2,0.4
3,10,predictive_entropy,60,cumulative,True,False,50,25,0.5
3,10,predictive_entropy,65,batch,False,False,5,1,0.2
3,10,predictive_entropy,65,cumulative,False,False,55,26,0.4727272727272727
3,10,predictive_entropy,70,batch,False,False,5,2,0.4
3,10,predictive_entropy,70,cumulative,False,False,60,28,0.4666666666666667
3,10,predictive_entropy,75,batch,False,False,5,4,0.8
3,10,predictive_entropy,75,cumulative,False,False,65,32,0.49230769230769234
3,10,predictive_entropy,80,batch,False,False,5,4,0.8
3,10,predictive_entropy,80,cumulative,False,False,70,36,0.5142857142857142
3,10,predictive_entropy,85,batch,False,False,5,2,0.4
3,10,predictive_entropy,85,cumulative,False,False,75,38,0.5066666666666667
3,10,predictive_entropy,90,batch,False,False,5,4,0.8
3,10,predictive_entropy,90,cumulative,False,False,80,42,0.525
3,10,predictive_entropy,95,batch,False,False,5,2,0.4
3,10,predictive_entropy,95,cumulative,False,False,85,44,0.5176470588235295
3,10,predictive_entropy,100,batch,False,False,5,3,0.6
3,10,predictive_entropy,100,cumulative,False,False,90,47,0.5222222222222223
3,10,predictive_entropy,105,batch,False,False,5,4,0.8
3,10,predictive_entropy,105,cumulative,False,False,95,51,0.5368421052631579
3,10,predictive_entropy,110,batch,True,False,5,2,0.4
3,10,predictive_entropy,110,cumulative,True,False,100,53,0.53
3,10,predictive_entropy,115,batch,False,False,5,3,0.6
3,10,predictive_entropy,115,cumulative,False,False,105,56,0.5333333333333333
3,10,predictive_entropy,120,batch,False,False,5,5,1.0
3,10,predictive_entropy,120,cumulative,False,False,110,61,0.5545454545454546
3,10,predictive_entropy,125,batch,False,False,5,1,0.2
3,10,predictive_entropy,125,cumulative,False,False,115,62,0.5391304347826087
3,10,predictive_entropy,130,batch,False,False,5,4,0.8
3,10,predictive_entropy,130,cumulative,False,False,120,66,0.55
3,10,predictive_entropy,135,batch,False,False,5,5,1.0
3,10,predictive_entropy,135,cumulative,False,False,125,71,0.568
3,10,predictive_entropy,140,batch,False,False,5,2,0.4
3,10,predictive_entropy,140,cumulative,False,False,130,73,0.5615384615384615
3,10,predictive_entropy,145,batch,False,False,5,2,0.4
3,10,predictive_entropy,145,cumulative,False,False,135,75,0.5555555555555556
3,10,predictive_entropy,150,batch,False,False,5,3,0.6
3,10,predictive_entropy,150,cumulative,False,False,140,78,0.5571428571428572
3,10,predictive_entropy,155,batch,False,False,5,3,0.6
3,10,predictive_entropy,155,cumulative,False,False,145,81,0.5586206896551724
3,10,predictive_entropy,160,batch,True,False,5,3,0.6
3,10,predictive_entropy,160,cumulative,True,False,150,84,0.56
3,10,predictive_entropy,165,batch,False,False,5,3,0.6
3,10,predictive_entropy,165,cumulative,False,False,155,87,0.5612903225806452
3,10,predictive_entropy,170,batch,False,False,5,3,0.6
3,10,predictive_entropy,170,cumulative,False,False,160,90,0.5625
3,10,predictive_entropy,175,batch,False,False,5,5,1.0
3,10,predictive_entropy,175,cumulative,False,False,165,95,0.5757575757575758
3,10,predictive_entropy,180,batch,False,False,5,5,1.0
3,10,predictive_entropy,180,cumulative,False,False,170,100,0.5882352941176471
3,10,predictive_entropy,185,batch,False,False,5,4,0.8
3,10,predictive_entropy,185,cumulative,False,False,175,104,0.5942857142857143
3,10,predictive_entropy,190,batch,False,False,5,5,1.0
3,10,predictive_entropy,190,cumulative,False,False,180,109,0.6055555555555555
3,10,predictive_entropy,195,batch,False,False,5,4,0.8
3,10,predictive_entropy,195,cumulative,False,False,185,113,0.6108108108108108
3,10,predictive_entropy,200,batch,False,False,5,5,1.0
3,10,predictive_entropy,200,cumulative,False,False,190,118,0.6210526315789474
3,10,predictive_entropy,205,batch,False,False,5,5,1.0
3,10,predictive_entropy,205,cumulative,False,False,195,123,0.6307692307692307
3,10,predictive_entropy,210,batch,False,False,5,5,1.0
3,10,predictive_entropy,210,cumulative,False,False,200,128,0.64
3,10,predictive_entropy,215,batch,False,False,5,4,0.8
3,10,predictive_entropy,215,cumulative,False,False,205,132,0.6439024390243903
3,10,predictive_entropy,220,batch,False,False,5,5,1.0
3,10,predictive_entropy,220,cumulative,False,False,210,137,0.6523809523809524
3,10,predictive_entropy,225,batch,False,False,5,5,1.0
3,10,predictive_entropy,225,cumulative,False,False,215,142,0.6604651162790698
3,10,predictive_entropy,230,batch,False,False,5,5,1.0
3,10,predictive_entropy,230,cumulative,False,False,220,147,0.6681818181818182
3,10,predictive_entropy,235,batch,False,True,5,5,1.0
3,10,predictive_entropy,235,cumulative,False,True,225,152,0.6755555555555556
3,10,random,15,batch,False,False,5,2,0.4
3,10,random,15,cumulative,False,False,5,2,0.4
3,10,random,20,batch,False,False,5,2,0.4
3,10,random,20,cumulative,False,False,10,4,0.4
3,10,random,25,batch,False,False,5,3,0.6
3,10,random,25,cumulative,False,False,15,7,0.4666666666666667
3,10,random,30,batch,False,False,5,4,0.8
3,10,random,30,cumulative,False,False,20,11,0.55
3,10,random,35,batch,False,False,5,4,0.8
3,10,random,35,cumulative,False,False,25,15,0.6
3,10,random,40,batch,False,False,5,2,0.4
3,10,random,40,cumulative,False,False,30,17,0.5666666666666667
3,10,random,45,batch,False,False,5,4,0.8
3,10,random,45,cumulative,False,False,35,21,0.6
3,10,random,50,batch,False,False,5,4,0.8
3,10,random,50,cumulative,False,False,40,25,0.625
3,10,random,55,batch,False,False,5,3,0.6
3,10,random,55,cumulative,False,False,45,28,0.6222222222222222
3,10,random,60,batch,True,False,5,3,0.6
3,10,random,60,cumulative,True,False,50,31,0.62
3,10,random,65,batch,False,False,5,4,0.8
3,10,random,65,cumulative,False,False,55,35,0.6363636363636364
3,10,random,70,batch,False,False,5,3,0.6
3,10,random,70,cumulative,False,False,60,38,0.6333333333333333
3,10,random,75,batch,False,False,5,3,0.6
3,10,random,75,cumulative,False,False,65,41,0.6307692307692307
3,10,random,80,batch,False,False,5,5,1.0
3,10,random,80,cumulative,False,False,70,46,0.6571428571428571
3,10,random,85,batch,False,False,5,3,0.6
3,10,random,85,cumulative,False,False,75,49,0.6533333333333333
3,10,random,90,batch,False,False,5,4,0.8
3,10,random,90,cumulative,False,False,80,53,0.6625
3,10,random,95,batch,False,False,5,3,0.6
3,10,random,95,cumulative,False,False,85,56,0.6588235294117647
3,10,random,100,batch,False,False,5,4,0.8
3,10,random,100,cumulative,False,False,90,60,0.6666666666666666
3,10,random,105,batch,False,False,5,3,0.6
3,10,random,105,cumulative,False,False,95,63,0.6631578947368421
3,10,random,110,batch,True,False,5,5,1.0
3,10,random,110,cumulative,True,False,100,68,0.68
3,10,random,115,batch,False,False,5,3,0.6
3,10,random,115,cumulative,False,False,105,71,0.6761904761904762
3,10,random,120,batch,False,False,5,5,1.0
3,10,random,120,cumulative,False,False,110,76,0.6909090909090909
3,10,random,125,batch,False,False,5,4,0.8
3,10,random,125,cumulative,False,False,115,80,0.6956521739130435
3,10,random,130,batch,False,False,5,4,0.8
3,10,random,130,cumulative,False,False,120,84,0.7
3,10,random,135,batch,False,False,5,4,0.8
3,10,random,135,cumulative,False,False,125,88,0.704
3,10,random,140,batch,False,False,5,1,0.2
3,10,random,140,cumulative,False,False,130,89,0.6846153846153846
3,10,random,145,batch,False,False,5,4,0.8
3,10,random,145,cumulative,False,False,135,93,0.6888888888888889
3,10,random,150,batch,False,False,5,5,1.0
3,10,random,150,cumulative,False,False,140,98,0.7
3,10,random,155,batch,False,False,5,3,0.6
3,10,random,155,cumulative,False,False,145,101,0.696551724137931
3,10,random,160,batch,True,False,5,3,0.6
3,10,random,160,cumulative,True,False,150,104,0.6933333333333334
3,10,random,165,batch,False,False,5,4,0.8
3,10,random,165,cumulative,False,False,155,108,0.6967741935483871
3,10,random,170,batch,False,False,5,4,0.8
3,10,random,170,cumulative,False,False,160,112,0.7
3,10,random,175,batch,False,False,5,4,0.8
3,10,random,175,cumulative,False,False,165,116,0.703030303030303
3,10,random,180,batch,False,False,5,3,0.6
3,10,random,180,cumulative,False,False,170,119,0.7
3,10,random,185,batch,False,False,5,2,0.4
3,10,random,185,cumulative,False,False,175,121,0.6914285714285714
3,10,random,190,batch,False,False,5,3,0.6
3,10,random,190,cumulative,False,False,180,124,0.6888888888888889
3,10,random,195,batch,False,False,5,4,0.8
3,10,random,195,cumulative,False,False,185,128,0.6918918918918919
3,10,random,200,batch,False,False,5,4,0.8
3,10,random,200,cumulative,False,False,190,132,0.6947368421052632
3,10,random,205,batch,False,False,5,3,0.6
3,10,random,205,cumulative,False,False,195,135,0.6923076923076923
3,10,random,210,batch,False,False,5,3,0.6
3,10,random,210,cumulative,False,False,200,138,0.69
3,10,random,215,batch,False,False,5,2,0.4
3,10,random,215,cumulative,False,False,205,140,0.6829268292682927
3,10,random,220,batch,False,False,5,4,0.8
3,10,random,220,cumulative,False,False,210,144,0.6857142857142857
3,10,random,225,batch,False,False,5,3,0.6
3,10,random,225,cumulative,False,False,215,147,0.6837209302325581
3,10,random,230,batch,False,False,5,3,0.6
3,10,random,230,cumulative,False,False,220,150,0.6818181818181818
3,10,random,235,batch,False,True,5,2,0.4
3,10,random,235,cumulative,False,True,225,152,0.6755555555555556
3,10,self_paced_entropy,15,batch,False,False,5,2,0.4
3,10,self_paced_entropy,15,cumulative,False,False,5,2,0.4
3,10,self_paced_entropy,20,batch,False,False,5,2,0.4
3,10,self_paced_entropy,20,cumulative,False,False,10,4,0.4
3,10,self_paced_entropy,25,batch,False,False,5,5,1.0
3,10,self_paced_entropy,25,cumulative,False,False,15,9,0.6
