outer_fold,initial_label_count,strategy,labelled_count,scope,fixed_budget_summary,terminal_consistency_only,selected_count,mean_pairwise_normalized_levenshtein,minimum_pairwise_normalized_levenshtein
1,10,static_easy_entropy,225,batch,False,False,5,0.92,0.7619047619047619
1,10,static_easy_entropy,225,cumulative,False,False,215,0.8681693389798322,0.0625
1,10,static_easy_entropy,230,batch,False,False,5,0.9083333333333333,0.7916666666666666
1,10,static_easy_entropy,230,cumulative,False,False,220,0.8695778850797039,0.0625
1,10,static_easy_entropy,235,batch,False,True,5,0.8475757575757575,0.7
1,10,static_easy_entropy,235,cumulative,False,True,225,0.8707393484143954,0.0625
2,10,predictive_entropy,15,batch,False,False,5,0.8214285714285714,0.14285714285714285
2,10,predictive_entropy,15,cumulative,False,False,5,0.8214285714285714,0.14285714285714285
2,10,predictive_entropy,20,batch,False,False,5,0.9445833333333333,0.8
2,10,predictive_entropy,20,cumulative,False,False,10,0.9073280423280423,0.14285714285714285
2,10,predictive_entropy,25,batch,False,False,5,0.9,0.6
2,10,predictive_entropy,25,cumulative,False,False,15,0.9050510204081633,0.14285714285714285
2,10,predictive_entropy,30,batch,False,False,5,0.9214285714285715,0.8333333333333334
2,10,predictive_entropy,30,cumulative,False,False,20,0.901265664160401,0.14285714285714285
2,10,predictive_entropy,35,batch,False,False,5,0.9458333333333333,0.8333333333333334
2,10,predictive_entropy,35,cumulative,False,False,25,0.902438492063492,0.0625
2,10,predictive_entropy,40,batch,False,False,5,0.7166666666666667,0.16666666666666666
2,10,predictive_entropy,40,cumulative,False,False,30,0.891468253968254,0.0625
2,10,predictive_entropy,45,batch,False,False,5,0.6633333333333333,0.3333333333333333
2,10,predictive_entropy,45,cumulative,False,False,35,0.8798309323729492,0.0625
2,10,predictive_entropy,50,batch,False,False,5,0.36666666666666664,0.16666666666666666
2,10,predictive_entropy,50,cumulative,False,False,40,0.8523313492063492,0.0625
2,10,predictive_entropy,55,batch,False,False,5,0.5833333333333334,0.16666666666666666
2,10,predictive_entropy,55,cumulative,False,False,45,0.8322228234728235,0.0625
2,10,predictive_entropy,60,batch,True,False,5,0.3333333333333333,0.3333333333333333
2,10,predictive_entropy,60,cumulative,True,False,50,0.8038877551020408,0.0625
2,10,predictive_entropy,65,batch,False,False,5,0.8428571428571429,0.14285714285714285
2,10,predictive_entropy,65,cumulative,False,False,55,0.8174370691037358,0.0625
2,10,predictive_entropy,70,batch,False,False,5,0.8916666666666667,0.375
2,10,predictive_entropy,70,cumulative,False,False,60,0.8255915388754372,0.0625
2,10,predictive_entropy,75,batch,False,False,5,0.9409090909090909,0.8333333333333334
2,10,predictive_entropy,75,cumulative,False,False,65,0.8323275162337662,0.0625
2,10,predictive_entropy,80,batch,False,False,5,0.7833333333333333,0.16666666666666666
2,10,predictive_entropy,80,cumulative,False,False,70,0.8265216943167254,0.0625
2,10,predictive_entropy,85,batch,False,False,5,0.95,0.8333333333333334
2,10,predictive_entropy,85,cumulative,False,False,75,0.8401722436722436,0.0625
2,10,predictive_entropy,90,batch,False,False,5,0.5119047619047619,0.16666666666666666
2,10,predictive_entropy,90,cumulative,False,False,80,0.8268572079292016,0.0625
2,10,predictive_entropy,95,batch,False,False,5,0.7833333333333333,0.3333333333333333
2,10,predictive_entropy,95,cumulative,False,False,85,0.8253215225484133,0.0625
2,10,predictive_entropy,100,batch,False,False,5,0.9033333333333333,0.7333333333333333
2,10,predictive_entropy,100,cumulative,False,False,90,0.8351530689452038,0.0625
2,10,predictive_entropy,105,batch,False,False,5,0.8466666666666667,0.6666666666666666
2,10,predictive_entropy,105,cumulative,False,False,95,0.8368805037813997,0.0625
2,10,predictive_entropy,110,batch,True,False,5,0.7514285714285714,0.23809523809523808
2,10,predictive_entropy,110,cumulative,True,False,100,0.8345921813876359,0.0625
2,10,predictive_entropy,115,batch,False,False,5,0.8833333333333333,0.3333333333333333
2,10,predictive_entropy,115,cumulative,False,False,105,0.8343556329201933,0.0625
2,10,predictive_entropy,120,batch,False,False,5,0.9208333333333334,0.75
2,10,predictive_entropy,120,cumulative,False,False,110,0.8343159953752114,0.0625
2,10,predictive_entropy,125,batch,False,False,5,0.9666666666666667,0.8333333333333334
2,10,predictive_entropy,125,cumulative,False,False,115,0.8393221131779485,0.0625
2,10,predictive_entropy,130,batch,False,False,5,0.7333333333333334,0.16666666666666666
2,10,predictive_entropy,130,cumulative,False,False,120,0.8441353149651469,0.0625
2,10,predictive_entropy,135,batch,False,False,5,0.85,0.16666666666666666
2,10,predictive_entropy,135,cumulative,False,False,125,0.8445378105765202,0.0625
2,10,predictive_entropy,140,batch,False,False,5,0.4952380952380952,0.16666666666666666
2,10,predictive_entropy,140,cumulative,False,False,130,0.8369423937223579,0.0625
2,10,predictive_entropy,145,batch,False,False,5,0.8533333333333333,0.16666666666666666
2,10,predictive_entropy,145,cumulative,False,False,135,0.8365303933214381,0.0625
2,10,predictive_entropy,150,batch,False,False,5,0.7166666666666667,0.16666666666666666
2,10,predictive_entropy,150,cumulative,False,False,140,0.8325646497216385,0.0625
2,10,predictive_entropy,155,batch,False,False,5,0.93,0.8
2,10,predictive_entropy,155,cumulative,False,False,145,0.8354136711787574,0.0625
2,10,predictive_entropy,160,batch,True,False,5,0.9,0.8333333333333334
2,10,predictive_entropy,160,cumulative,True,False,150,0.8406030893044316,0.0625
2,10,predictive_entropy,165,batch,False,False,5,0.9033333333333333,0.7
2,10,predictive_entropy,165,cumulative,False,False,155,0.844525334670915,0.0625
2,10,predictive_entropy,170,batch,False,False,5,0.9133333333333333,0.8
2,10,predictive_entropy,170,cumulative,False,False,160,0.8463589987056969,0.0625
2,10,predictive_entropy,175,batch,False,False,5,0.9155555555555556,0.6
2,10,predictive_entropy,175,cumulative,False,False,165,0.8508282599801447,0.0625
2,10,predictive_entropy,180,batch,False,False,5,0.8793650793650793,0.6666666666666666
2,10,predictive_entropy,180,cumulative,False,False,170,0.8545650710043331,0.0625
2,10,predictive_entropy,185,batch,False,False,5,0.9526785714285715,0.7142857142857143
2,10,predictive_entropy,185,cumulative,False,False,175,0.8570739099433681,0.0625
2,10,predictive_entropy,190,batch,False,False,5,0.7633333333333333,0.16666666666666666
2,10,predictive_entropy,190,cumulative,False,False,180,0.857013801513336,0.0625
2,10,predictive_entropy,195,batch,False,False,5,0.8238095238095238,0.625
2,10,predictive_entropy,195,cumulative,False,False,185,0.8597549926897753,0.0625
2,10,predictive_entropy,200,batch,False,False,5,0.8544588744588745,0.36363636363636365
2,10,predictive_entropy,200,cumulative,False,False,190,0.8614321827960091,0.0625
2,10,predictive_entropy,205,batch,False,False,5,0.860297619047619,0.625
2,10,predictive_entropy,205,cumulative,False,False,195,0.8637147158360481,0.0625
2,10,predictive_entropy,210,batch,False,False,5,0.8222222222222222,0.6
2,10,predictive_entropy,210,cumulative,False,False,200,0.8648319971485801,0.0625
2,10,predictive_entropy,215,batch,False,False,5,0.6541666666666667,0.16666666666666666
2,10,predictive_entropy,215,cumulative,False,False,205,0.8651494887093882,0.0625
2,10,predictive_entropy,220,batch,False,False,5,0.63,0.2
2,10,predictive_entropy,220,cumulative,False,False,210,0.8653753808025851,0.0625
2,10,predictive_entropy,225,batch,False,False,5,0.9184848484848485,0.6666666666666666
2,10,predictive_entropy,225,cumulative,False,False,215,0.867597268400898,0.0625
2,10,predictive_entropy,230,batch,False,False,5,0.54,0.1
2,10,predictive_entropy,230,cumulative,False,False,220,0.8689965910778489,0.0625
2,10,predictive_entropy,235,batch,False,True,5,0.7575,0.3
2,10,predictive_entropy,235,cumulative,False,True,225,0.8706288119398239,0.0625
2,10,random,15,batch,False,False,5,0.9307142857142857,0.8
2,10,random,15,cumulative,False,False,5,0.9307142857142857,0.8
2,10,random,20,batch,False,False,5,0.91875,0.75
2,10,random,20,cumulative,False,False,10,0.8833730158730159,0.1
2,10,random,25,batch,False,False,5,0.8642857142857143,0.3333333333333333
2,10,random,25,cumulative,False,False,15,0.8812301587301588,0.1
2,10,random,30,batch,False,False,5,0.9333333333333333,0.6666666666666666
2,10,random,30,cumulative,False,False,20,0.8996052631578947,0.1
2,10,random,35,batch,False,False,5,0.8854166666666666,0.6666666666666666
2,10,random,35,cumulative,False,False,25,0.8951269841269841,0.1
2,10,random,40,batch,False,False,5,0.9666666666666667,0.75
2,10,random,40,cumulative,False,False,30,0.9034099616858238,0.1
2,10,random,45,batch,False,False,5,0.8366666666666667,0.2
2,10,random,45,cumulative,False,False,35,0.8975510204081633,0.1
2,10,random,50,batch,False,False,5,0.925,0.7777777777777778
2,10,random,50,cumulative,False,False,40,0.8965789072039072,0.1
2,10,random,55,batch,False,False,5,0.9236363636363636,0.6666666666666666
2,10,random,55,cumulative,False,False,45,0.8991082360400542,0.1
2,10,random,60,batch,True,False,5,0.8833333333333333,0.5
2,10,random,60,cumulative,True,False,50,0.8963339812115322,0.1
2,10,random,65,batch,False,False,5,0.9457142857142857,0.8
2,10,random,65,cumulative,False,False,55,0.8990409141924294,0.09090909090909091
2,10,random,70,batch,False,False,5,0.87,0.3333333333333333
2,10,random,70,cumulative,False,False,60,0.8968010818434548,0.09090909090909091
2,10,random,75,batch,False,False,5,0.7916666666666666,0.3333333333333333
2,10,random,75,cumulative,False,False,65,0.8904191121378622,0.09090909090909091
2,10,random,80,batch,False,False,5,0.7333333333333333,0.16666666666666666
2,10,random,80,cumulative,False,False,70,0.8857500470543949,0.09090909090909091
2,10,random,85,batch,False,False,5,0.975,0.875
2,10,random,85,cumulative,False,False,75,0.8870227045227045,0.09090909090909091
2,10,random,90,batch,False,False,5,0.8,0.3
2,10,random,90,cumulative,False,False,80,0.8882061745392441,0.09090909090909091
2,10,random,95,batch,False,False,5,0.8855555555555555,0.6666666666666666
2,10,random,95,cumulative,False,False,85,0.8886493688384445,0.09090909090909091
2,10,random,100,batch,False,False,5,0.8233333333333334,0.3333333333333333
2,10,random,100,cumulative,False,False,90,0.886560152983374,0.09090909090909091
2,10,random,105,batch,False,False,5,0.888095238095238,0.6666666666666666
2,10,random,105,cumulative,False,False,95,0.8882611267045758,0.09090909090909091
2,10,random,110,batch,True,False,5,0.8714285714285714,0.3333333333333333
2,10,random,110,cumulative,True,False,100,0.8860292261049837,0.09090909090909091
2,10,random,115,batch,False,False,5,0.7333333333333334,0.3333333333333333
2,10,random,115,cumulative,False,False,105,0.8810292236253775,0.09090909090909091
2,10,random,120,batch,False,False,5,0.81,0.6
2,10,random,120,cumulative,False,False,110,0.8826062478898176,0.09090909090909091
2,10,random,125,batch,False,False,5,0.8866666666666667,0.16666666666666666
2,10,random,125,cumulative,False,False,115,0.8804142454714537,0.09090909090909091
2,10,random,130,batch,False,False,5,0.919949494949495,0.8125
2,10,random,130,cumulative,False,False,120,0.8807737514197598,0.09090909090909091
2,10,random,135,batch,False,False,5,0.8666666666666667,0.3333333333333333
2,10,random,135,cumulative,False,False,125,0.8798604059023414,0.09090909090909091
2,10,random,140,batch,False,False,5,0.7166666666666667,0.3333333333333333
2,10,random,140,cumulative,False,False,130,0.8749795983516914,0.09090909090909091
2,10,random,145,batch,False,False,5,0.83125,0.3333333333333333
2,10,random,145,cumulative,False,False,135,0.8724918357546881,0.0625
2,10,random,150,batch,False,False,5,0.7766666666666667,0.16666666666666666
2,10,random,150,cumulative,False,False,140,0.8705112885572803,0.0625
2,10,random,155,batch,False,False,5,0.8683333333333333,0.7
2,10,random,155,cumulative,False,False,145,0.8716648134751583,0.0625
2,10,random,160,batch,True,False,5,0.8047619047619048,0.16666666666666666
2,10,random,160,cumulative,True,False,150,0.8696762872970927,0.0625
2,10,random,165,batch,False,False,5,0.8933333333333333,0.8
2,10,random,165,cumulative,False,False,155,0.871316483986153,0.0625
2,10,random,170,batch,False,False,5,0.8933333333333333,0.6666666666666666
2,10,random,170,cumulative,False,False,160,0.8726005999590906,0.0625
2,10,random,175,batch,False,False,5,0.944047619047619,0.8
2,10,random,175,cumulative,False,False,165,0.8759665925353287,0.0625
2,10,random,180,batch,False,False,5,0.8633333333333334,0.16666666666666666
2,10,random,180,cumulative,False,False,170,0.875960023559223,0.0625
2,10,random,185,batch,False,False,5,0.8,0.3333333333333333
2,10,random,185,cumulative,False,False,175,0.8735694902616085,0.0625
2,10,random,190,batch,False,False,5,0.8689285714285715,0.625
2,10,random,190,cumulative,False,False,180,0.8725242984996244,0.0625
2,10,random,195,batch,False,False,5,0.861904761904762,0.6666666666666666
2,10,random,195,cumulative,False,False,185,0.8743765596754727,0.0625
2,10,random,200,batch,False,False,5,0.9166666666666667,0.8333333333333334
2,10,random,200,cumulative,False,False,190,0.8745199013369439,0.0625
2,10,random,205,batch,False,False,5,0.9134920634920635,0.8095238095238095
2,10,random,205,cumulative,False,False,195,0.8753278495962874,0.0625
2,10,random,210,batch,False,False,5,0.9398809523809524,0.8333333333333334
2,10,random,210,cumulative,False,False,200,0.8767627157181177,0.0625
2,10,random,215,batch,False,False,5,0.74,0.3333333333333333
2,10,random,215,cumulative,False,False,205,0.8743618290551576,0.0625
2,10,random,220,batch,False,False,5,0.78,0.3333333333333333
2,10,random,220,cumulative,False,False,210,0.8729081480277653,0.0625
2,10,random,225,batch,False,False,5,0.8392063492063492,0.3333333333333333
2,10,random,225,cumulative,False,False,215,0.8720602187544156,0.0625
2,10,random,230,batch,False,False,5,0.8727272727272727,0.16666666666666666
2,10,random,230,cumulative,False,False,220,0.8715667299929442,0.0625
2,10,random,235,batch,False,True,5,0.856547619047619,0.3333333333333333
2,10,random,235,cumulative,False,True,225,0.8706288119398239,0.0625
2,10,self_paced_entropy,15,batch,False,False,5,0.8214285714285714,0.14285714285714285
2,10,self_paced_entropy,15,cumulative,False,False,5,0.8214285714285714,0.14285714285714285
2,10,self_paced_entropy,20,batch,False,False,5,0.9,0.5
2,10,self_paced_entropy,20,cumulative,False,False,10,0.87989417989418,0.14285714285714285
2,10,self_paced_entropy,25,batch,False,False,5,0.8766666666666667,0.6
2,10,self_paced_entropy,25,cumulative,False,False,15,0.9010430839002268,0.14285714285714285
2,10,self_paced_entropy,30,batch,False,False,5,0.9523809523809523,0.8333333333333334
2,10,self_paced_entropy,30,cumulative,False,False,20,0.9040350877192983,0.14285714285714285
2,10,self_paced_entropy,35,batch,False,False,5,0.8690476190476191,0.16666666666666666
2,10,self_paced_entropy,35,cumulative,False,False,25,0.9008888888888889,0.14285714285714285
2,10,self_paced_entropy,40,batch,False,False,5,0.9,0.6666666666666666
2,10,self_paced_entropy,40,cumulative,False,False,30,0.9014012041598248,0.14285714285714285
2,10,self_paced_entropy,45,batch,False,False,5,0.9333333333333333,0.8333333333333334
2,10,self_paced_entropy,45,cumulative,False,False,35,0.9008163265306123,0.14285714285714285
2,10,self_paced_entropy,50,batch,False,False,5,0.8766666666666667,0.5
2,10,self_paced_entropy,50,cumulative,False,False,40,0.9025885225885226,0.14285714285714285
2,10,self_paced_entropy,55,batch,False,False,5,0.8166666666666667,0.6666666666666666
2,10,self_paced_entropy,55,cumulative,False,False,45,0.9011736411736412,0.14285714285714285
2,10,self_paced_entropy,60,batch,True,False,5,0.6,0.3333333333333333
2,10,self_paced_entropy,60,cumulative,True,False,50,0.8910592808551993,0.14285714285714285
2,10,self_paced_entropy,65,batch,False,False,5,0.8722943722943723,0.5
2,10,self_paced_entropy,65,cumulative,False,False,55,0.8866442199775533,0.14285714285714285
2,10,self_paced_entropy,70,batch,False,False,5,0.5916666666666667,0.16666666666666666
2,10,self_paced_entropy,70,cumulative,False,False,60,0.8762497859955487,0.14285714285714285
2,10,self_paced_entropy,75,batch,False,False,5,0.31666666666666665,0.16666666666666666
2,10,self_paced_entropy,75,cumulative,False,False,65,0.8583250083250084,0.14285714285714285
2,10,self_paced_entropy,80,batch,False,False,5,0.31666666666666665,0.16666666666666666
2,10,self_paced_entropy,80,cumulative,False,False,70,0.8408978874817384,0.14285714285714285
2,10,self_paced_entropy,85,batch,False,False,5,0.8133333333333334,0.16666666666666666
2,10,self_paced_entropy,85,cumulative,False,False,75,0.8446313716313716,0.14285714285714285
2,10,self_paced_entropy,90,batch,False,False,5,0.7666666666666666,0.3333333333333333
2,10,self_paced_entropy,90,cumulative,False,False,80,0.8395241862567812,0.14285714285714285
2,10,self_paced_entropy,95,batch,False,False,5,0.55,0.16666666666666666
2,10,self_paced_entropy,95,cumulative,False,False,85,0.8290404949858732,0.14285714285714285
2,10,self_paced_entropy,100,batch,False,False,5,0.7,0.3333333333333333
2,10,self_paced_entropy,100,cumulative,False,False,90,0.8244917878625744,0.14285714285714285
2,10,self_paced_entropy,105,batch,False,False,5,0.6833333333333333,0.16666666666666666
2,10,self_paced_entropy,105,cumulative,False,False,95,0.8195919440768265,0.14285714285714285
2,10,self_paced_entropy,110,batch,True,False,5,0.31666666666666665,0.16666666666666666
2,10,self_paced_entropy,110,cumulative,True,False,100,0.8051707988980716,0.14285714285714285
2,10,self_paced_entropy,115,batch,False,False,5,0.9047619047619048,0.8333333333333334
2,10,self_paced_entropy,115,cumulative,False,False,105,0.8099144704501847,0.14285714285714285
2,10,self_paced_entropy,120,batch,False,False,5,0.9,0.6666666666666666
2,10,self_paced_entropy,120,cumulative,False,False,110,0.8121039358195321,0.14285714285714285
2,10,self_paced_entropy,125,batch,False,False,5,0.7,0.16666666666666666
2,10,self_paced_entropy,125,cumulative,False,False,115,0.807456668680925,0.14285714285714285
2,10,self_paced_entropy,130,batch,False,False,5,0.75,0.16666666666666666
2,10,self_paced_entropy,130,cumulative,False,False,120,0.8048606412261875,0.14285714285714285
2,10,self_paced_entropy,135,batch,False,False,5,0.8358333333333333,0.4
2,10,self_paced_entropy,135,cumulative,False,False,125,0.8131180110212368,0.14285714285714285
2,10,self_paced_entropy,140,batch,False,False,5,0.9380952380952381,0.8333333333333334
2,10,self_paced_entropy,140,cumulative,False,False,130,0.8160580018272326,0.14285714285714285
2,10,self_paced_entropy,145,batch,False,False,5,0.6637896825396825,0.4444444444444444
2,10,self_paced_entropy,145,cumulative,False,False,135,0.8249450626150461,0.14285714285714285
2,10,self_paced_entropy,150,batch,False,False,5,0.767797619047619,0.0625
2,10,self_paced_entropy,150,cumulative,False,False,140,0.8286363910156305,0.0625
2,10,self_paced_entropy,155,batch,False,False,5,0.9,0.6666666666666666
2,10,self_paced_entropy,155,cumulative,False,False,145,0.8311254947425925,0.0625
2,10,self_paced_entropy,160,batch,True,False,5,0.7833333333333333,0.3333333333333333
2,10,self_paced_entropy,160,cumulative,True,False,150,0.8295424784015388,0.0625
2,10,self_paced_entropy,165,batch,False,False,5,0.8047619047619048,0.16666666666666666
2,10,self_paced_entropy,165,cumulative,False,False,155,0.8307480214706859,0.0625
2,10,self_paced_entropy,170,batch,False,False,5,0.9166666666666666,0.6666666666666666
2,10,self_paced_entropy,170,cumulative,False,False,160,0.8364464650696962,0.0625
2,10,self_paced_entropy,175,batch,False,False,5,0.9422619047619047,0.8333333333333334
2,10,self_paced_entropy,175,cumulative,False,False,165,0.8422212689174995,0.0625
2,10,self_paced_entropy,180,batch,False,False,5,0.7241666666666666,0.6
2,10,self_paced_entropy,180,cumulative,False,False,170,0.8475168550751565,0.0625
2,10,self_paced_entropy,185,batch,False,False,5,0.78,0.2
2,10,self_paced_entropy,185,cumulative,False,False,175,0.8507082475087401,0.0625
2,10,self_paced_entropy,190,batch,False,False,5,0.7041666666666666,0.16666666666666666
2,10,self_paced_entropy,190,cumulative,False,False,180,0.8528507497571743,0.0625
2,10,self_paced_entropy,195,batch,False,False,5,0.8011363636363636,0.0625
2,10,self_paced_entropy,195,cumulative,False,False,185,0.8568654547730634,0.0625
2,10,self_paced_entropy,200,batch,False,False,5,0.7514285714285714,0.2
2,10,self_paced_entropy,200,cumulative,False,False,190,0.8570768323232818,0.0625
2,10,self_paced_entropy,205,batch,False,False,5,0.7154545454545455,0.09090909090909091
2,10,self_paced_entropy,205,cumulative,False,False,195,0.8591643334050154,0.0625
2,10,self_paced_entropy,210,batch,False,False,5,0.8188888888888889,0.5833333333333334
2,10,self_paced_entropy,210,cumulative,False,False,200,0.8612315965023252,0.0625
2,10,self_paced_entropy,215,batch,False,False,5,0.845,0.1
2,10,self_paced_entropy,215,cumulative,False,False,205,0.864122932569848,0.0625
2,10,self_paced_entropy,220,batch,False,False,5,0.8,0.3333333333333333
2,10,self_paced_entropy,220,cumulative,False,False,210,0.8654021665658713,0.0625
2,10,self_paced_entropy,225,batch,False,False,5,0.8714285714285714,0.7
2,10,self_paced_entropy,225,cumulative,False,False,215,0.8672823028115356,0.0625
2,10,self_paced_entropy,230,batch,False,False,5,0.825,0.3
2,10,self_paced_entropy,230,cumulative,False,False,220,0.8689642470900254,0.0625
2,10,self_paced_entropy,235,batch,False,True,5,0.7891666666666667,0.3
2,10,self_paced_entropy,235,cumulative,False,True,225,0.8706288119398239,0.0625
2,10,static_easy_entropy,15,batch,False,False,5,0.8214285714285714,0.14285714285714285
2,10,static_easy_entropy,15,cumulative,False,False,5,0.8214285714285714,0.14285714285714285
2,10,static_easy_entropy,20,batch,False,False,5,0.9,0.5
2,10,static_easy_entropy,20,cumulative,False,False,10,0.87989417989418,0.14285714285714285
2,10,static_easy_entropy,25,batch,False,False,5,0.8933333333333333,0.6
2,10,static_easy_entropy,25,cumulative,False,False,15,0.896734693877551,0.14285714285714285
2,10,static_easy_entropy,30,batch,False,False,5,0.9238095238095237,0.6666666666666666
2,10,static_easy_entropy,30,cumulative,False,False,20,0.9017794486215539,0.14285714285714285
2,10,static_easy_entropy,35,batch,False,False,5,0.6966666666666667,0.16666666666666666
2,10,static_easy_entropy,35,cumulative,False,False,25,0.8847936507936508,0.14285714285714285
2,10,static_easy_entropy,40,batch,False,False,5,0.9,0.6666666666666666
2,10,static_easy_entropy,40,cumulative,False,False,30,0.8856923918992885,0.14285714285714285
2,10,static_easy_entropy,45,batch,False,False,5,0.84,0.3333333333333333
2,10,static_easy_entropy,45,cumulative,False,False,35,0.8893797519007604,0.14285714285714285
2,10,static_easy_entropy,50,batch,False,False,5,0.9451515151515152,0.8
2,10,static_easy_entropy,50,cumulative,False,False,40,0.8920917970917971,0.14285714285714285
2,10,static_easy_entropy,55,batch,False,False,5,0.6833333333333333,0.3333333333333333
2,10,static_easy_entropy,55,cumulative,False,False,45,0.882219598583235,0.14285714285714285
2,10,static_easy_entropy,60,batch,True,False,5,0.7166666666666667,0.16666666666666666
2,10,static_easy_entropy,60,cumulative,True,False,50,0.8787412315575581,0.14285714285714285
2,10,static_easy_entropy,65,batch,False,False,5,0.95,0.6666666666666666
2,10,static_easy_entropy,65,cumulative,False,False,55,0.8856124010669465,0.14285714285714285
2,10,static_easy_entropy,70,batch,False,False,5,0.2833333333333333,0.16666666666666666
2,10,static_easy_entropy,70,cumulative,False,False,60,0.869133343116394,0.14285714285714285
2,10,static_easy_entropy,75,batch,False,False,5,0.7000000000000001,0.16666666666666666
2,10,static_easy_entropy,75,cumulative,False,False,65,0.8603270687645688,0.14285714285714285
2,10,static_easy_entropy,80,batch,False,False,5,0.7666666666666667,0.3333333333333333
2,10,static_easy_entropy,80,cumulative,False,False,70,0.8562649565755156,0.14285714285714285
2,10,static_easy_entropy,85,batch,False,False,5,0.5,0.16666666666666666
2,10,static_easy_entropy,85,cumulative,False,False,75,0.8423091923091923,0.14285714285714285
2,10,static_easy_entropy,90,batch,False,False,5,0.3333333333333333,0.3333333333333333
2,10,static_easy_entropy,90,cumulative,False,False,80,0.8255887308893638,0.14285714285714285
2,10,static_easy_entropy,95,batch,False,False,5,0.9,0.6666666666666666
2,10,static_easy_entropy,95,cumulative,False,False,85,0.826038536626772,0.14285714285714285
2,10,static_easy_entropy,100,batch,False,False,5,0.35,0.16666666666666666
2,10,static_easy_entropy,100,cumulative,False,False,90,0.8123738184412341,0.14285714285714285
2,10,static_easy_entropy,105,batch,False,False,5,0.6904761904761905,0.16666666666666666
2,10,static_easy_entropy,105,cumulative,False,False,95,0.8071635568612052,0.14285714285714285
2,10,static_easy_entropy,110,batch,True,False,5,0.7633333333333333,0.3333333333333333
2,10,static_easy_entropy,110,cumulative,True,False,100,0.8037706064978792,0.14285714285714285
2,10,static_easy_entropy,115,batch,False,False,5,0.5666666666666667,0.16666666666666666
2,10,static_easy_entropy,115,cumulative,False,False,105,0.79570683284969,0.14285714285714285
2,10,static_easy_entropy,120,batch,False,False,5,0.8547619047619047,0.14285714285714285
2,10,static_easy_entropy,120,cumulative,False,False,110,0.805127866295506,0.14285714285714285
2,10,static_easy_entropy,125,batch,False,False,5,0.9416666666666667,0.75
2,10,static_easy_entropy,125,cumulative,False,False,115,0.8152235826720953,0.14285714285714285
2,10,static_easy_entropy,130,batch,False,False,5,0.26666666666666666,0.16666666666666666
2,10,static_easy_entropy,130,cumulative,False,False,120,0.8030677422484145,0.14285714285714285
2,10,static_easy_entropy,135,batch,False,False,5,0.8416666666666667,0.16666666666666666
2,10,static_easy_entropy,135,cumulative,False,False,125,0.8103103384071126,0.14285714285714285
2,10,static_easy_entropy,140,batch,False,False,5,0.5444444444444444,0.16666666666666666
2,10,static_easy_entropy,140,cumulative,False,False,130,0.802783542899822,0.14285714285714285
2,10,static_easy_entropy,145,batch,False,False,5,0.8280952380952381,0.6666666666666666
2,10,static_easy_entropy,145,cumulative,False,False,135,0.8063930587562428,0.14285714285714285
2,10,static_easy_entropy,150,batch,False,False,5,0.861904761904762,0.5714285714285714
2,10,static_easy_entropy,150,cumulative,False,False,140,0.8090402779816963,0.14285714285714285
2,10,static_easy_entropy,155,batch,False,False,5,0.9652777777777778,0.875
2,10,static_easy_entropy,155,cumulative,False,False,145,0.8153002279223543,0.14285714285714285
2,10,static_easy_entropy,160,batch,True,False,5,0.9266666666666666,0.8
2,10,static_easy_entropy,160,cumulative,True,False,150,0.8212521636951167,0.14285714285714285
2,10,static_easy_entropy,165,batch,False,False,5,0.8266666666666667,0.5
2,10,static_easy_entropy,165,cumulative,False,False,155,0.8278106065139998,0.14285714285714285
2,10,static_easy_entropy,170,batch,False,False,5,0.8333333333333334,0.5
2,10,static_easy_entropy,170,cumulative,False,False,160,0.8335502373238223,0.14285714285714285
2,10,static_easy_entropy,175,batch,False,False,5,0.95,0.8333333333333334
2,10,static_easy_entropy,175,cumulative,False,False,165,0.8389703176842866,0.14285714285714285
2,10,static_easy_entropy,180,batch,False,False,5,0.6402380952380953,0.2
2,10,static_easy_entropy,180,cumulative,False,False,170,0.8416110033757093,0.14285714285714285
2,10,static_easy_entropy,185,batch,False,False,5,0.8496969696969697,0.7272727272727273
2,10,static_easy_entropy,185,cumulative,False,False,175,0.8442908109952445,0.14285714285714285
2,10,static_easy_entropy,190,batch,False,False,5,0.9083333333333333,0.4666666666666667
2,10,static_easy_entropy,190,cumulative,False,False,180,0.8481308294436786,0.14285714285714285
2,10,static_easy_entropy,195,batch,False,False,5,0.87,0.6
2,10,static_easy_entropy,195,cumulative,False,False,185,0.8510620537250972,0.09090909090909091
2,10,static_easy_entropy,200,batch,False,False,5,0.9523809523809523,0.8571428571428571
2,10,static_easy_entropy,200,cumulative,False,False,190,0.8544138926762151,0.09090909090909091
2,10,static_easy_entropy,205,batch,False,False,5,0.9033333333333333,0.8
2,10,static_easy_entropy,205,cumulative,False,False,195,0.8565320666351595,0.09090909090909091
2,10,static_easy_entropy,210,batch,False,False,5,0.8922943722943723,0.7
2,10,static_easy_entropy,210,cumulative,False,False,200,0.8580305731398696,0.09090909090909091
2,10,static_easy_entropy,215,batch,False,False,5,0.805,0.3125
2,10,static_easy_entropy,215,cumulative,False,False,205,0.861437712680539,0.09090909090909091
2,10,static_easy_entropy,220,batch,False,False,5,0.8833333333333333,0.3
2,10,static_easy_entropy,220,cumulative,False,False,210,0.8637757346574845,0.09090909090909091
2,10,static_easy_entropy,225,batch,False,False,5,0.84125,0.1
