outer_fold,initial_label_count,labelled_count,scope,fixed_budget_summary,terminal_consistency_only,strategy_a,strategy_b,jaccard
1,10,175,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.6836734693877551
1,10,175,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,180,batch,False,False,random,random,1.0
1,10,180,batch,False,False,random,predictive_entropy,0.0
1,10,180,batch,False,False,random,static_easy_entropy,0.0
1,10,180,batch,False,False,random,self_paced_entropy,0.1111111111111111
1,10,180,batch,False,False,predictive_entropy,predictive_entropy,1.0
1,10,180,batch,False,False,predictive_entropy,static_easy_entropy,0.0
1,10,180,batch,False,False,predictive_entropy,self_paced_entropy,0.0
1,10,180,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
1,10,180,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
1,10,180,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,180,cumulative,False,False,random,random,1.0
1,10,180,cumulative,False,False,random,predictive_entropy,0.642512077294686
1,10,180,cumulative,False,False,random,static_easy_entropy,0.6190476190476191
1,10,180,cumulative,False,False,random,self_paced_entropy,0.6346153846153846
1,10,180,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
1,10,180,cumulative,False,False,predictive_entropy,static_easy_entropy,0.6585365853658537
1,10,180,cumulative,False,False,predictive_entropy,self_paced_entropy,0.8579234972677595
1,10,180,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
1,10,180,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.7
1,10,180,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,185,batch,False,False,random,random,1.0
1,10,185,batch,False,False,random,predictive_entropy,0.0
1,10,185,batch,False,False,random,static_easy_entropy,0.1111111111111111
1,10,185,batch,False,False,random,self_paced_entropy,0.1111111111111111
1,10,185,batch,False,False,predictive_entropy,predictive_entropy,1.0
1,10,185,batch,False,False,predictive_entropy,static_easy_entropy,0.0
1,10,185,batch,False,False,predictive_entropy,self_paced_entropy,0.0
1,10,185,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
1,10,185,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
1,10,185,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,185,cumulative,False,False,random,random,1.0
1,10,185,cumulative,False,False,random,predictive_entropy,0.6666666666666666
1,10,185,cumulative,False,False,random,static_easy_entropy,0.6431924882629108
1,10,185,cumulative,False,False,random,self_paced_entropy,0.6431924882629108
1,10,185,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
1,10,185,cumulative,False,False,predictive_entropy,static_easy_entropy,0.6990291262135923
1,10,185,cumulative,False,False,predictive_entropy,self_paced_entropy,0.8716577540106952
1,10,185,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
1,10,185,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.7326732673267327
1,10,185,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,190,batch,False,False,random,random,1.0
1,10,190,batch,False,False,random,predictive_entropy,0.0
1,10,190,batch,False,False,random,static_easy_entropy,0.0
1,10,190,batch,False,False,random,self_paced_entropy,0.0
1,10,190,batch,False,False,predictive_entropy,predictive_entropy,1.0
1,10,190,batch,False,False,predictive_entropy,static_easy_entropy,0.0
1,10,190,batch,False,False,predictive_entropy,self_paced_entropy,0.0
1,10,190,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
1,10,190,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
1,10,190,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,190,cumulative,False,False,random,random,1.0
1,10,190,cumulative,False,False,random,predictive_entropy,0.6981132075471698
1,10,190,cumulative,False,False,random,static_easy_entropy,0.6666666666666666
1,10,190,cumulative,False,False,random,self_paced_entropy,0.6589861751152074
1,10,190,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
1,10,190,cumulative,False,False,predictive_entropy,static_easy_entropy,0.722488038277512
1,10,190,cumulative,False,False,predictive_entropy,self_paced_entropy,0.8652849740932642
1,10,190,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
1,10,190,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.7733990147783252
1,10,190,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,195,batch,False,False,random,random,1.0
1,10,195,batch,False,False,random,predictive_entropy,0.0
1,10,195,batch,False,False,random,static_easy_entropy,0.0
1,10,195,batch,False,False,random,self_paced_entropy,0.0
1,10,195,batch,False,False,predictive_entropy,predictive_entropy,1.0
1,10,195,batch,False,False,predictive_entropy,static_easy_entropy,0.0
1,10,195,batch,False,False,predictive_entropy,self_paced_entropy,0.25
1,10,195,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
1,10,195,batch,False,False,static_easy_entropy,self_paced_entropy,0.1111111111111111
1,10,195,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,195,cumulative,False,False,random,random,1.0
1,10,195,cumulative,False,False,random,predictive_entropy,0.7209302325581395
1,10,195,cumulative,False,False,random,static_easy_entropy,0.6894977168949772
1,10,195,cumulative,False,False,random,self_paced_entropy,0.6894977168949772
1,10,195,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
1,10,195,cumulative,False,False,predictive_entropy,static_easy_entropy,0.7619047619047619
1,10,195,cumulative,False,False,predictive_entropy,self_paced_entropy,0.8877551020408163
1,10,195,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
1,10,195,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.8048780487804879
1,10,195,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,200,batch,False,False,random,random,1.0
1,10,200,batch,False,False,random,predictive_entropy,0.0
1,10,200,batch,False,False,random,static_easy_entropy,0.0
1,10,200,batch,False,False,random,self_paced_entropy,0.0
1,10,200,batch,False,False,predictive_entropy,predictive_entropy,1.0
1,10,200,batch,False,False,predictive_entropy,static_easy_entropy,0.0
1,10,200,batch,False,False,predictive_entropy,self_paced_entropy,0.1111111111111111
1,10,200,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
1,10,200,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
1,10,200,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,200,cumulative,False,False,random,random,1.0
1,10,200,cumulative,False,False,random,predictive_entropy,0.7351598173515982
1,10,200,cumulative,False,False,random,static_easy_entropy,0.7351598173515982
1,10,200,cumulative,False,False,random,self_paced_entropy,0.7272727272727273
1,10,200,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
1,10,200,cumulative,False,False,predictive_entropy,static_easy_entropy,0.7924528301886793
1,10,200,cumulative,False,False,predictive_entropy,self_paced_entropy,0.9095477386934674
1,10,200,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
1,10,200,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.8446601941747572
1,10,200,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,205,batch,False,False,random,random,1.0
1,10,205,batch,False,False,random,predictive_entropy,0.0
1,10,205,batch,False,False,random,static_easy_entropy,0.0
1,10,205,batch,False,False,random,self_paced_entropy,0.0
1,10,205,batch,False,False,predictive_entropy,predictive_entropy,1.0
1,10,205,batch,False,False,predictive_entropy,static_easy_entropy,0.1111111111111111
1,10,205,batch,False,False,predictive_entropy,self_paced_entropy,0.1111111111111111
1,10,205,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
1,10,205,batch,False,False,static_easy_entropy,self_paced_entropy,0.1111111111111111
1,10,205,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,205,cumulative,False,False,random,random,1.0
1,10,205,cumulative,False,False,random,predictive_entropy,0.7808219178082192
1,10,205,cumulative,False,False,random,static_easy_entropy,0.7647058823529411
1,10,205,cumulative,False,False,random,self_paced_entropy,0.7647058823529411
1,10,205,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
1,10,205,cumulative,False,False,predictive_entropy,static_easy_entropy,0.813953488372093
1,10,205,cumulative,False,False,predictive_entropy,self_paced_entropy,0.9024390243902439
1,10,205,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
1,10,205,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.839622641509434
1,10,205,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,210,batch,False,False,random,random,1.0
1,10,210,batch,False,False,random,predictive_entropy,0.0
1,10,210,batch,False,False,random,static_easy_entropy,0.0
1,10,210,batch,False,False,random,self_paced_entropy,0.0
1,10,210,batch,False,False,predictive_entropy,predictive_entropy,1.0
1,10,210,batch,False,False,predictive_entropy,static_easy_entropy,0.0
1,10,210,batch,False,False,predictive_entropy,self_paced_entropy,0.0
1,10,210,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
1,10,210,batch,False,False,static_easy_entropy,self_paced_entropy,0.1111111111111111
1,10,210,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,210,cumulative,False,False,random,random,1.0
1,10,210,cumulative,False,False,random,predictive_entropy,0.8099547511312217
1,10,210,cumulative,False,False,random,static_easy_entropy,0.7937219730941704
1,10,210,cumulative,False,False,random,self_paced_entropy,0.8018018018018018
1,10,210,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
1,10,210,cumulative,False,False,predictive_entropy,static_easy_entropy,0.8518518518518519
1,10,210,cumulative,False,False,predictive_entropy,self_paced_entropy,0.9230769230769231
1,10,210,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
1,10,210,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.8604651162790697
1,10,210,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,215,batch,False,False,random,random,1.0
1,10,215,batch,False,False,random,predictive_entropy,0.0
1,10,215,batch,False,False,random,static_easy_entropy,0.1111111111111111
1,10,215,batch,False,False,random,self_paced_entropy,0.0
1,10,215,batch,False,False,predictive_entropy,predictive_entropy,1.0
1,10,215,batch,False,False,predictive_entropy,static_easy_entropy,0.0
1,10,215,batch,False,False,predictive_entropy,self_paced_entropy,0.1111111111111111
1,10,215,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
1,10,215,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
1,10,215,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,215,cumulative,False,False,random,random,1.0
1,10,215,cumulative,False,False,random,predictive_entropy,0.8303571428571429
1,10,215,cumulative,False,False,random,static_easy_entropy,0.8303571428571429
1,10,215,cumulative,False,False,random,self_paced_entropy,0.8303571428571429
1,10,215,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
1,10,215,cumulative,False,False,predictive_entropy,static_easy_entropy,0.8552036199095022
1,10,215,cumulative,False,False,predictive_entropy,self_paced_entropy,0.9523809523809523
1,10,215,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
1,10,215,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.8721461187214612
1,10,215,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,220,batch,False,False,random,random,1.0
1,10,220,batch,False,False,random,predictive_entropy,0.0
1,10,220,batch,False,False,random,static_easy_entropy,0.0
1,10,220,batch,False,False,random,self_paced_entropy,0.0
1,10,220,batch,False,False,predictive_entropy,predictive_entropy,1.0
1,10,220,batch,False,False,predictive_entropy,static_easy_entropy,0.0
1,10,220,batch,False,False,predictive_entropy,self_paced_entropy,0.25
1,10,220,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
1,10,220,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
1,10,220,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,220,cumulative,False,False,random,random,1.0
1,10,220,cumulative,False,False,random,predictive_entropy,0.875
1,10,220,cumulative,False,False,random,static_easy_entropy,0.875
1,10,220,cumulative,False,False,random,self_paced_entropy,0.8666666666666667
1,10,220,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
1,10,220,cumulative,False,False,predictive_entropy,static_easy_entropy,0.8834080717488789
1,10,220,cumulative,False,False,predictive_entropy,self_paced_entropy,0.926605504587156
1,10,220,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
1,10,220,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.9004524886877828
1,10,220,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,225,batch,False,False,random,random,1.0
1,10,225,batch,False,False,random,predictive_entropy,0.0
1,10,225,batch,False,False,random,static_easy_entropy,0.0
1,10,225,batch,False,False,random,self_paced_entropy,0.0
1,10,225,batch,False,False,predictive_entropy,predictive_entropy,1.0
1,10,225,batch,False,False,predictive_entropy,static_easy_entropy,0.0
1,10,225,batch,False,False,predictive_entropy,self_paced_entropy,0.0
1,10,225,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
1,10,225,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
1,10,225,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,225,cumulative,False,False,random,random,1.0
1,10,225,cumulative,False,False,random,predictive_entropy,0.9111111111111111
1,10,225,cumulative,False,False,random,static_easy_entropy,0.9111111111111111
1,10,225,cumulative,False,False,random,self_paced_entropy,0.9111111111111111
1,10,225,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
1,10,225,cumulative,False,False,predictive_entropy,static_easy_entropy,0.9196428571428571
1,10,225,cumulative,False,False,predictive_entropy,self_paced_entropy,0.9724770642201835
1,10,225,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
1,10,225,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.9196428571428571
1,10,225,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,230,batch,False,False,random,random,1.0
1,10,230,batch,False,False,random,predictive_entropy,0.0
1,10,230,batch,False,False,random,static_easy_entropy,0.0
1,10,230,batch,False,False,random,self_paced_entropy,0.0
1,10,230,batch,False,False,predictive_entropy,predictive_entropy,1.0
1,10,230,batch,False,False,predictive_entropy,static_easy_entropy,0.0
1,10,230,batch,False,False,predictive_entropy,self_paced_entropy,0.25
1,10,230,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
1,10,230,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
1,10,230,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,230,cumulative,False,False,random,random,1.0
1,10,230,cumulative,False,False,random,predictive_entropy,0.9555555555555556
1,10,230,cumulative,False,False,random,static_easy_entropy,0.9555555555555556
1,10,230,cumulative,False,False,random,self_paced_entropy,0.9555555555555556
1,10,230,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
1,10,230,cumulative,False,False,predictive_entropy,static_easy_entropy,0.9555555555555556
1,10,230,cumulative,False,False,predictive_entropy,self_paced_entropy,0.9819819819819819
1,10,230,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
1,10,230,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.9555555555555556
1,10,230,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
1,10,235,batch,False,True,random,random,1.0
1,10,235,batch,False,True,random,predictive_entropy,0.0
1,10,235,batch,False,True,random,static_easy_entropy,0.0
1,10,235,batch,False,True,random,self_paced_entropy,0.0
1,10,235,batch,False,True,predictive_entropy,predictive_entropy,1.0
1,10,235,batch,False,True,predictive_entropy,static_easy_entropy,0.0
1,10,235,batch,False,True,predictive_entropy,self_paced_entropy,0.42857142857142855
1,10,235,batch,False,True,static_easy_entropy,static_easy_entropy,1.0
1,10,235,batch,False,True,static_easy_entropy,self_paced_entropy,0.0
1,10,235,batch,False,True,self_paced_entropy,self_paced_entropy,1.0
1,10,235,cumulative,False,True,random,random,1.0
1,10,235,cumulative,False,True,random,predictive_entropy,1.0
1,10,235,cumulative,False,True,random,static_easy_entropy,1.0
1,10,235,cumulative,False,True,random,self_paced_entropy,1.0
1,10,235,cumulative,False,True,predictive_entropy,predictive_entropy,1.0
1,10,235,cumulative,False,True,predictive_entropy,static_easy_entropy,1.0
1,10,235,cumulative,False,True,predictive_entropy,self_paced_entropy,1.0
1,10,235,cumulative,False,True,static_easy_entropy,static_easy_entropy,1.0
1,10,235,cumulative,False,True,static_easy_entropy,self_paced_entropy,1.0
1,10,235,cumulative,False,True,self_paced_entropy,self_paced_entropy,1.0
2,10,15,batch,False,False,random,random,1.0
2,10,15,batch,False,False,random,predictive_entropy,0.0
2,10,15,batch,False,False,random,static_easy_entropy,0.0
2,10,15,batch,False,False,random,self_paced_entropy,0.0
2,10,15,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,15,batch,False,False,predictive_entropy,static_easy_entropy,1.0
2,10,15,batch,False,False,predictive_entropy,self_paced_entropy,1.0
2,10,15,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,15,batch,False,False,static_easy_entropy,self_paced_entropy,1.0
2,10,15,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,15,cumulative,False,False,random,random,1.0
2,10,15,cumulative,False,False,random,predictive_entropy,0.0
2,10,15,cumulative,False,False,random,static_easy_entropy,0.0
2,10,15,cumulative,False,False,random,self_paced_entropy,0.0
2,10,15,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,15,cumulative,False,False,predictive_entropy,static_easy_entropy,1.0
2,10,15,cumulative,False,False,predictive_entropy,self_paced_entropy,1.0
2,10,15,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,15,cumulative,False,False,static_easy_entropy,self_paced_entropy,1.0
2,10,15,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,20,batch,False,False,random,random,1.0
2,10,20,batch,False,False,random,predictive_entropy,0.0
2,10,20,batch,False,False,random,static_easy_entropy,0.0
2,10,20,batch,False,False,random,self_paced_entropy,0.0
2,10,20,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,20,batch,False,False,predictive_entropy,static_easy_entropy,0.0
2,10,20,batch,False,False,predictive_entropy,self_paced_entropy,0.0
2,10,20,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,20,batch,False,False,static_easy_entropy,self_paced_entropy,1.0
2,10,20,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,20,cumulative,False,False,random,random,1.0
2,10,20,cumulative,False,False,random,predictive_entropy,0.0
2,10,20,cumulative,False,False,random,static_easy_entropy,0.0
2,10,20,cumulative,False,False,random,self_paced_entropy,0.0
2,10,20,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,20,cumulative,False,False,predictive_entropy,static_easy_entropy,0.3333333333333333
2,10,20,cumulative,False,False,predictive_entropy,self_paced_entropy,0.3333333333333333
2,10,20,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,20,cumulative,False,False,static_easy_entropy,self_paced_entropy,1.0
2,10,20,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,25,batch,False,False,random,random,1.0
2,10,25,batch,False,False,random,predictive_entropy,0.0
2,10,25,batch,False,False,random,static_easy_entropy,0.0
2,10,25,batch,False,False,random,self_paced_entropy,0.0
2,10,25,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,25,batch,False,False,predictive_entropy,static_easy_entropy,0.0
2,10,25,batch,False,False,predictive_entropy,self_paced_entropy,0.0
2,10,25,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,25,batch,False,False,static_easy_entropy,self_paced_entropy,0.6666666666666666
2,10,25,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,25,cumulative,False,False,random,random,1.0
2,10,25,cumulative,False,False,random,predictive_entropy,0.0
2,10,25,cumulative,False,False,random,static_easy_entropy,0.0
2,10,25,cumulative,False,False,random,self_paced_entropy,0.0
2,10,25,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,25,cumulative,False,False,predictive_entropy,static_easy_entropy,0.30434782608695654
2,10,25,cumulative,False,False,predictive_entropy,self_paced_entropy,0.30434782608695654
2,10,25,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,25,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.875
2,10,25,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,30,batch,False,False,random,random,1.0
2,10,30,batch,False,False,random,predictive_entropy,0.0
2,10,30,batch,False,False,random,static_easy_entropy,0.0
2,10,30,batch,False,False,random,self_paced_entropy,0.0
2,10,30,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,30,batch,False,False,predictive_entropy,static_easy_entropy,0.42857142857142855
2,10,30,batch,False,False,predictive_entropy,self_paced_entropy,0.25
2,10,30,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,30,batch,False,False,static_easy_entropy,self_paced_entropy,0.42857142857142855
2,10,30,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,30,cumulative,False,False,random,random,1.0
2,10,30,cumulative,False,False,random,predictive_entropy,0.0
2,10,30,cumulative,False,False,random,static_easy_entropy,0.0
2,10,30,cumulative,False,False,random,self_paced_entropy,0.0
2,10,30,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,30,cumulative,False,False,predictive_entropy,static_easy_entropy,0.3333333333333333
2,10,30,cumulative,False,False,predictive_entropy,self_paced_entropy,0.2903225806451613
2,10,30,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,30,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.7391304347826086
2,10,30,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,35,batch,False,False,random,random,1.0
2,10,35,batch,False,False,random,predictive_entropy,0.0
2,10,35,batch,False,False,random,static_easy_entropy,0.0
2,10,35,batch,False,False,random,self_paced_entropy,0.1111111111111111
2,10,35,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,35,batch,False,False,predictive_entropy,static_easy_entropy,0.1111111111111111
2,10,35,batch,False,False,predictive_entropy,self_paced_entropy,0.1111111111111111
2,10,35,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,35,batch,False,False,static_easy_entropy,self_paced_entropy,0.1111111111111111
2,10,35,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,35,cumulative,False,False,random,random,1.0
2,10,35,cumulative,False,False,random,predictive_entropy,0.041666666666666664
2,10,35,cumulative,False,False,random,static_easy_entropy,0.02040816326530612
2,10,35,cumulative,False,False,random,self_paced_entropy,0.041666666666666664
2,10,35,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,35,cumulative,False,False,predictive_entropy,static_easy_entropy,0.3157894736842105
2,10,35,cumulative,False,False,predictive_entropy,self_paced_entropy,0.3888888888888889
2,10,35,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,35,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.6129032258064516
2,10,35,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,40,batch,False,False,random,random,1.0
2,10,40,batch,False,False,random,predictive_entropy,0.0
2,10,40,batch,False,False,random,static_easy_entropy,0.1111111111111111
2,10,40,batch,False,False,random,self_paced_entropy,0.0
2,10,40,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,40,batch,False,False,predictive_entropy,static_easy_entropy,0.1111111111111111
2,10,40,batch,False,False,predictive_entropy,self_paced_entropy,0.0
2,10,40,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,40,batch,False,False,static_easy_entropy,self_paced_entropy,0.0
2,10,40,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,40,cumulative,False,False,random,random,1.0
2,10,40,cumulative,False,False,random,predictive_entropy,0.034482758620689655
2,10,40,cumulative,False,False,random,static_easy_entropy,0.07142857142857142
2,10,40,cumulative,False,False,random,self_paced_entropy,0.034482758620689655
2,10,40,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,40,cumulative,False,False,predictive_entropy,static_easy_entropy,0.36363636363636365
2,10,40,cumulative,False,False,predictive_entropy,self_paced_entropy,0.3333333333333333
2,10,40,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,40,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.5789473684210527
2,10,40,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,45,batch,False,False,random,random,1.0
2,10,45,batch,False,False,random,predictive_entropy,0.0
2,10,45,batch,False,False,random,static_easy_entropy,0.0
2,10,45,batch,False,False,random,self_paced_entropy,0.0
2,10,45,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,45,batch,False,False,predictive_entropy,static_easy_entropy,0.0
2,10,45,batch,False,False,predictive_entropy,self_paced_entropy,0.0
2,10,45,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,45,batch,False,False,static_easy_entropy,self_paced_entropy,0.1111111111111111
2,10,45,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,45,cumulative,False,False,random,random,1.0
2,10,45,cumulative,False,False,random,predictive_entropy,0.04477611940298507
2,10,45,cumulative,False,False,random,static_easy_entropy,0.06060606060606061
2,10,45,cumulative,False,False,random,self_paced_entropy,0.029411764705882353
2,10,45,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,45,cumulative,False,False,predictive_entropy,static_easy_entropy,0.2962962962962963
2,10,45,cumulative,False,False,predictive_entropy,self_paced_entropy,0.2727272727272727
2,10,45,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,45,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.5555555555555556
2,10,45,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,50,batch,False,False,random,random,1.0
2,10,50,batch,False,False,random,predictive_entropy,0.0
2,10,50,batch,False,False,random,static_easy_entropy,0.0
2,10,50,batch,False,False,random,self_paced_entropy,0.0
2,10,50,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,50,batch,False,False,predictive_entropy,static_easy_entropy,0.0
2,10,50,batch,False,False,predictive_entropy,self_paced_entropy,0.0
2,10,50,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,50,batch,False,False,static_easy_entropy,self_paced_entropy,0.1111111111111111
2,10,50,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,50,cumulative,False,False,random,random,1.0
2,10,50,cumulative,False,False,random,predictive_entropy,0.0958904109589041
2,10,50,cumulative,False,False,random,static_easy_entropy,0.1111111111111111
2,10,50,cumulative,False,False,random,self_paced_entropy,0.08108108108108109
2,10,50,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
2,10,50,cumulative,False,False,predictive_entropy,static_easy_entropy,0.2698412698412698
2,10,50,cumulative,False,False,predictive_entropy,self_paced_entropy,0.2698412698412698
2,10,50,cumulative,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,50,cumulative,False,False,static_easy_entropy,self_paced_entropy,0.5094339622641509
2,10,50,cumulative,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,55,batch,False,False,random,random,1.0
2,10,55,batch,False,False,random,predictive_entropy,0.0
2,10,55,batch,False,False,random,static_easy_entropy,0.0
2,10,55,batch,False,False,random,self_paced_entropy,0.0
2,10,55,batch,False,False,predictive_entropy,predictive_entropy,1.0
2,10,55,batch,False,False,predictive_entropy,static_easy_entropy,0.0
2,10,55,batch,False,False,predictive_entropy,self_paced_entropy,0.1111111111111111
2,10,55,batch,False,False,static_easy_entropy,static_easy_entropy,1.0
2,10,55,batch,False,False,static_easy_entropy,self_paced_entropy,0.1111111111111111
2,10,55,batch,False,False,self_paced_entropy,self_paced_entropy,1.0
2,10,55,cumulative,False,False,random,random,1.0
2,10,55,cumulative,False,False,random,predictive_entropy,0.1111111111111111
2,10,55,cumulative,False,False,random,static_easy_entropy,0.1111111111111111
2,10,55,cumulative,False,False,random,self_paced_entropy,0.0975609756097561
2,10,55,cumulative,False,False,predictive_entropy,predictive_entropy,1.0
