outer_fold,initial_label_count,strategy,acquisition_step,candidate_count,summary_type,metric,spearman,difficulty_quintile,quintile_count,error_rate,mean_predictive_entropy,mean_ensemble_mi
1,10,predictive_entropy,0,225,spearman,post_hoc_pre_query_log_loss,0.3143373367045934,,,,,
1,10,predictive_entropy,0,225,spearman,post_hoc_pre_query_absolute_probability_error,0.3143373367045934,,,,,
1,10,predictive_entropy,0,225,difficulty_quintile,candidate_diagnostics,,1,45,0.15555555555555556,0.47908031903656056,
1,10,predictive_entropy,0,225,difficulty_quintile,candidate_diagnostics,,2,45,0.26666666666666666,0.45264812831818696,
1,10,predictive_entropy,0,225,difficulty_quintile,candidate_diagnostics,,3,45,0.2222222222222222,0.5054235590009325,
1,10,predictive_entropy,0,225,difficulty_quintile,candidate_diagnostics,,4,45,0.4222222222222222,0.5902658420198166,
1,10,predictive_entropy,0,225,difficulty_quintile,candidate_diagnostics,,5,45,0.37777777777777777,0.6355599678806649,
1,10,predictive_entropy,1,220,spearman,post_hoc_pre_query_log_loss,0.09200565751734163,,,,,
1,10,predictive_entropy,1,220,spearman,post_hoc_pre_query_absolute_probability_error,0.09200565751734163,,,,,
1,10,predictive_entropy,1,220,difficulty_quintile,candidate_diagnostics,,1,44,0.3181818181818182,0.539800818661842,
1,10,predictive_entropy,1,220,difficulty_quintile,candidate_diagnostics,,2,44,0.20454545454545456,0.4678058144590695,
1,10,predictive_entropy,1,220,difficulty_quintile,candidate_diagnostics,,3,44,0.25,0.46652101564144366,
1,10,predictive_entropy,1,220,difficulty_quintile,candidate_diagnostics,,4,44,0.25,0.4835664216206929,
1,10,predictive_entropy,1,220,difficulty_quintile,candidate_diagnostics,,5,44,0.25,0.5955979461401074,
1,10,predictive_entropy,2,215,spearman,post_hoc_pre_query_log_loss,0.38381632012364464,,,,,
1,10,predictive_entropy,2,215,spearman,post_hoc_pre_query_absolute_probability_error,0.38381632012364464,,,,,
1,10,predictive_entropy,2,215,difficulty_quintile,candidate_diagnostics,,1,43,0.2558139534883721,0.44123195262936815,
1,10,predictive_entropy,2,215,difficulty_quintile,candidate_diagnostics,,2,43,0.16279069767441862,0.3463103804230134,
1,10,predictive_entropy,2,215,difficulty_quintile,candidate_diagnostics,,3,43,0.2558139534883721,0.5166193574998854,
1,10,predictive_entropy,2,215,difficulty_quintile,candidate_diagnostics,,4,43,0.3488372093023256,0.6294655380561466,
1,10,predictive_entropy,2,215,difficulty_quintile,candidate_diagnostics,,5,43,0.3953488372093023,0.6599359744163572,
1,10,predictive_entropy,3,210,spearman,post_hoc_pre_query_log_loss,0.24799201795959092,,,,,
1,10,predictive_entropy,3,210,spearman,post_hoc_pre_query_absolute_probability_error,0.24799201795959092,,,,,
1,10,predictive_entropy,3,210,difficulty_quintile,candidate_diagnostics,,1,42,0.30952380952380953,0.5048944638566831,
1,10,predictive_entropy,3,210,difficulty_quintile,candidate_diagnostics,,2,42,0.23809523809523808,0.45124995499651704,
1,10,predictive_entropy,3,210,difficulty_quintile,candidate_diagnostics,,3,42,0.19047619047619047,0.4943577803309281,
1,10,predictive_entropy,3,210,difficulty_quintile,candidate_diagnostics,,4,42,0.30952380952380953,0.6307436398773544,
1,10,predictive_entropy,3,210,difficulty_quintile,candidate_diagnostics,,5,42,0.38095238095238093,0.6341583626135934,
1,10,predictive_entropy,4,205,spearman,post_hoc_pre_query_log_loss,0.2579780195289103,,,,,
1,10,predictive_entropy,4,205,spearman,post_hoc_pre_query_absolute_probability_error,0.2579780195289103,,,,,
1,10,predictive_entropy,4,205,difficulty_quintile,candidate_diagnostics,,1,41,0.2926829268292683,0.414169630905822,
1,10,predictive_entropy,4,205,difficulty_quintile,candidate_diagnostics,,2,41,0.17073170731707318,0.48865418975240105,
1,10,predictive_entropy,4,205,difficulty_quintile,candidate_diagnostics,,3,41,0.3902439024390244,0.544835239645952,
1,10,predictive_entropy,4,205,difficulty_quintile,candidate_diagnostics,,4,41,0.3170731707317073,0.6111338534383891,
1,10,predictive_entropy,4,205,difficulty_quintile,candidate_diagnostics,,5,41,0.34146341463414637,0.6303279335079468,
1,10,predictive_entropy,5,200,spearman,post_hoc_pre_query_log_loss,0.20387009675241885,,,,,
1,10,predictive_entropy,5,200,spearman,post_hoc_pre_query_absolute_probability_error,0.20387009675241885,,,,,
1,10,predictive_entropy,5,200,difficulty_quintile,candidate_diagnostics,,1,40,0.25,0.5037786500797463,
1,10,predictive_entropy,5,200,difficulty_quintile,candidate_diagnostics,,2,40,0.25,0.4778558173186828,
1,10,predictive_entropy,5,200,difficulty_quintile,candidate_diagnostics,,3,40,0.1,0.48725842291216637,
1,10,predictive_entropy,5,200,difficulty_quintile,candidate_diagnostics,,4,40,0.325,0.5382350760676745,
1,10,predictive_entropy,5,200,difficulty_quintile,candidate_diagnostics,,5,40,0.475,0.6093614676198181,
1,10,predictive_entropy,6,195,spearman,post_hoc_pre_query_log_loss,-0.0031931249898849304,,,,,
1,10,predictive_entropy,6,195,spearman,post_hoc_pre_query_absolute_probability_error,-0.0031931249898849304,,,,,
1,10,predictive_entropy,6,195,difficulty_quintile,candidate_diagnostics,,1,39,0.3076923076923077,0.5401118035779631,
1,10,predictive_entropy,6,195,difficulty_quintile,candidate_diagnostics,,2,39,0.1794871794871795,0.5325900798096063,
1,10,predictive_entropy,6,195,difficulty_quintile,candidate_diagnostics,,3,39,0.23076923076923078,0.4933773506126284,
1,10,predictive_entropy,6,195,difficulty_quintile,candidate_diagnostics,,4,39,0.1794871794871795,0.45707724410894085,
1,10,predictive_entropy,6,195,difficulty_quintile,candidate_diagnostics,,5,39,0.41025641025641024,0.5802719071870369,
1,10,predictive_entropy,7,190,spearman,post_hoc_pre_query_log_loss,0.19887677308454385,,,,,
1,10,predictive_entropy,7,190,spearman,post_hoc_pre_query_absolute_probability_error,0.19887677308454385,,,,,
1,10,predictive_entropy,7,190,difficulty_quintile,candidate_diagnostics,,1,38,0.21052631578947367,0.5114362847277913,
1,10,predictive_entropy,7,190,difficulty_quintile,candidate_diagnostics,,2,38,0.13157894736842105,0.4609024438008635,
1,10,predictive_entropy,7,190,difficulty_quintile,candidate_diagnostics,,3,38,0.15789473684210525,0.459297373578933,
1,10,predictive_entropy,7,190,difficulty_quintile,candidate_diagnostics,,4,38,0.2894736842105263,0.48777482650085874,
1,10,predictive_entropy,7,190,difficulty_quintile,candidate_diagnostics,,5,38,0.5526315789473685,0.5710045815168218,
1,10,predictive_entropy,8,185,spearman,post_hoc_pre_query_log_loss,0.41675827299950724,,,,,
1,10,predictive_entropy,8,185,spearman,post_hoc_pre_query_absolute_probability_error,0.41675827299950724,,,,,
1,10,predictive_entropy,8,185,difficulty_quintile,candidate_diagnostics,,1,37,0.21621621621621623,0.4312186755600486,
1,10,predictive_entropy,8,185,difficulty_quintile,candidate_diagnostics,,2,37,0.13513513513513514,0.42213060504454963,
1,10,predictive_entropy,8,185,difficulty_quintile,candidate_diagnostics,,3,37,0.24324324324324326,0.45801983919298556,
1,10,predictive_entropy,8,185,difficulty_quintile,candidate_diagnostics,,4,37,0.13513513513513514,0.5375659257411072,
1,10,predictive_entropy,8,185,difficulty_quintile,candidate_diagnostics,,5,37,0.5405405405405406,0.5876377131292517,
1,10,predictive_entropy,9,180,spearman,post_hoc_pre_query_log_loss,0.13844871755301089,,,,,
1,10,predictive_entropy,9,180,spearman,post_hoc_pre_query_absolute_probability_error,0.13844871755301089,,,,,
1,10,predictive_entropy,9,180,difficulty_quintile,candidate_diagnostics,,1,36,0.25,0.4856611542545515,
1,10,predictive_entropy,9,180,difficulty_quintile,candidate_diagnostics,,2,36,0.16666666666666666,0.416385827332939,
1,10,predictive_entropy,9,180,difficulty_quintile,candidate_diagnostics,,3,36,0.1388888888888889,0.42806495940380357,
1,10,predictive_entropy,9,180,difficulty_quintile,candidate_diagnostics,,4,36,0.16666666666666666,0.4758838450665523,
1,10,predictive_entropy,9,180,difficulty_quintile,candidate_diagnostics,,5,36,0.25,0.5754272484607424,
1,10,predictive_entropy,10,175,spearman,post_hoc_pre_query_log_loss,-0.11999328257948949,,,,,
1,10,predictive_entropy,10,175,spearman,post_hoc_pre_query_absolute_probability_error,-0.11999328257948949,,,,,
1,10,predictive_entropy,10,175,difficulty_quintile,candidate_diagnostics,,1,35,0.3142857142857143,0.494614678546061,
1,10,predictive_entropy,10,175,difficulty_quintile,candidate_diagnostics,,2,35,0.2857142857142857,0.47812592430522083,
1,10,predictive_entropy,10,175,difficulty_quintile,candidate_diagnostics,,3,35,0.11428571428571428,0.46347867766573114,
1,10,predictive_entropy,10,175,difficulty_quintile,candidate_diagnostics,,4,35,0.08571428571428572,0.4082487607994997,
1,10,predictive_entropy,10,175,difficulty_quintile,candidate_diagnostics,,5,35,0.17142857142857143,0.5344147296790668,
1,10,predictive_entropy,11,170,spearman,post_hoc_pre_query_log_loss,0.1698096616410501,,,,,
1,10,predictive_entropy,11,170,spearman,post_hoc_pre_query_absolute_probability_error,0.1698096616410501,,,,,
1,10,predictive_entropy,11,170,difficulty_quintile,candidate_diagnostics,,1,34,0.2647058823529412,0.4538909038831232,
1,10,predictive_entropy,11,170,difficulty_quintile,candidate_diagnostics,,2,34,0.17647058823529413,0.4435789680652502,
1,10,predictive_entropy,11,170,difficulty_quintile,candidate_diagnostics,,3,34,0.17647058823529413,0.46356037104867664,
1,10,predictive_entropy,11,170,difficulty_quintile,candidate_diagnostics,,4,34,0.14705882352941177,0.4659751523126304,
1,10,predictive_entropy,11,170,difficulty_quintile,candidate_diagnostics,,5,34,0.20588235294117646,0.5109957685405202,
1,10,predictive_entropy,12,165,spearman,post_hoc_pre_query_log_loss,0.15403788101407853,,,,,
1,10,predictive_entropy,12,165,spearman,post_hoc_pre_query_absolute_probability_error,0.15403788101407853,,,,,
1,10,predictive_entropy,12,165,difficulty_quintile,candidate_diagnostics,,1,33,0.21212121212121213,0.49214265789173284,
1,10,predictive_entropy,12,165,difficulty_quintile,candidate_diagnostics,,2,33,0.12121212121212122,0.42680880417562744,
1,10,predictive_entropy,12,165,difficulty_quintile,candidate_diagnostics,,3,33,0.12121212121212122,0.41670807003702054,
1,10,predictive_entropy,12,165,difficulty_quintile,candidate_diagnostics,,4,33,0.30303030303030304,0.4714589701222806,
1,10,predictive_entropy,12,165,difficulty_quintile,candidate_diagnostics,,5,33,0.15151515151515152,0.5371715026921171,
1,10,predictive_entropy,13,160,spearman,post_hoc_pre_query_log_loss,0.12422946208836282,,,,,
1,10,predictive_entropy,13,160,spearman,post_hoc_pre_query_absolute_probability_error,0.12422946208836282,,,,,
1,10,predictive_entropy,13,160,difficulty_quintile,candidate_diagnostics,,1,32,0.15625,0.4586157151730953,
1,10,predictive_entropy,13,160,difficulty_quintile,candidate_diagnostics,,2,32,0.1875,0.462354548562116,
1,10,predictive_entropy,13,160,difficulty_quintile,candidate_diagnostics,,3,32,0.15625,0.4919140665166064,
1,10,predictive_entropy,13,160,difficulty_quintile,candidate_diagnostics,,4,32,0.125,0.5392138267305425,
1,10,predictive_entropy,13,160,difficulty_quintile,candidate_diagnostics,,5,32,0.21875,0.5031561023737631,
1,10,predictive_entropy,14,155,spearman,post_hoc_pre_query_log_loss,0.1614707872772389,,,,,
1,10,predictive_entropy,14,155,spearman,post_hoc_pre_query_absolute_probability_error,0.1614707872772389,,,,,
1,10,predictive_entropy,14,155,difficulty_quintile,candidate_diagnostics,,1,31,0.1935483870967742,0.4113042857202839,
1,10,predictive_entropy,14,155,difficulty_quintile,candidate_diagnostics,,2,31,0.0967741935483871,0.3477304947550906,
1,10,predictive_entropy,14,155,difficulty_quintile,candidate_diagnostics,,3,31,0.16129032258064516,0.3790728976010037,
1,10,predictive_entropy,14,155,difficulty_quintile,candidate_diagnostics,,4,31,0.12903225806451613,0.3906859864323893,
1,10,predictive_entropy,14,155,difficulty_quintile,candidate_diagnostics,,5,31,0.1935483870967742,0.483576982703118,
1,10,predictive_entropy,15,150,spearman,post_hoc_pre_query_log_loss,0.11515711809413752,,,,,
1,10,predictive_entropy,15,150,spearman,post_hoc_pre_query_absolute_probability_error,0.11515711809413752,,,,,
1,10,predictive_entropy,15,150,difficulty_quintile,candidate_diagnostics,,1,30,0.16666666666666666,0.39024314033874297,
1,10,predictive_entropy,15,150,difficulty_quintile,candidate_diagnostics,,2,30,0.2,0.4258217400364412,
1,10,predictive_entropy,15,150,difficulty_quintile,candidate_diagnostics,,3,30,0.13333333333333333,0.38427766469454855,
1,10,predictive_entropy,15,150,difficulty_quintile,candidate_diagnostics,,4,30,0.13333333333333333,0.40640864757420736,
1,10,predictive_entropy,15,150,difficulty_quintile,candidate_diagnostics,,5,30,0.26666666666666666,0.49966439753809666,
1,10,predictive_entropy,16,145,spearman,post_hoc_pre_query_log_loss,-0.07005983309715005,,,,,
1,10,predictive_entropy,16,145,spearman,post_hoc_pre_query_absolute_probability_error,-0.07005983309715005,,,,,
1,10,predictive_entropy,16,145,difficulty_quintile,candidate_diagnostics,,1,29,0.20689655172413793,0.46977163522744214,
1,10,predictive_entropy,16,145,difficulty_quintile,candidate_diagnostics,,2,29,0.10344827586206896,0.45283786085588956,
1,10,predictive_entropy,16,145,difficulty_quintile,candidate_diagnostics,,3,29,0.1724137931034483,0.4471862781964651,
1,10,predictive_entropy,16,145,difficulty_quintile,candidate_diagnostics,,4,29,0.06896551724137931,0.42948246329213113,
1,10,predictive_entropy,16,145,difficulty_quintile,candidate_diagnostics,,5,29,0.1724137931034483,0.4552629700764002,
1,10,predictive_entropy,17,140,spearman,post_hoc_pre_query_log_loss,0.00735606044040148,,,,,
1,10,predictive_entropy,17,140,spearman,post_hoc_pre_query_absolute_probability_error,0.00735606044040148,,,,,
1,10,predictive_entropy,17,140,difficulty_quintile,candidate_diagnostics,,1,28,0.14285714285714285,0.4940993202299643,
1,10,predictive_entropy,17,140,difficulty_quintile,candidate_diagnostics,,2,28,0.14285714285714285,0.47230239455121803,
1,10,predictive_entropy,17,140,difficulty_quintile,candidate_diagnostics,,3,28,0.14285714285714285,0.48350929213049926,
1,10,predictive_entropy,17,140,difficulty_quintile,candidate_diagnostics,,4,28,0.14285714285714285,0.4733041524498039,
1,10,predictive_entropy,17,140,difficulty_quintile,candidate_diagnostics,,5,28,0.17857142857142858,0.44659814543128346,
1,10,predictive_entropy,18,135,spearman,post_hoc_pre_query_log_loss,0.04787825577992391,,,,,
1,10,predictive_entropy,18,135,spearman,post_hoc_pre_query_absolute_probability_error,0.04787825577992391,,,,,
1,10,predictive_entropy,18,135,difficulty_quintile,candidate_diagnostics,,1,27,0.14814814814814814,0.3800151345372059,
1,10,predictive_entropy,18,135,difficulty_quintile,candidate_diagnostics,,2,27,0.1111111111111111,0.32360889333632414,
1,10,predictive_entropy,18,135,difficulty_quintile,candidate_diagnostics,,3,27,0.1111111111111111,0.4283226914489363,
1,10,predictive_entropy,18,135,difficulty_quintile,candidate_diagnostics,,4,27,0.2222222222222222,0.4113792120564712,
1,10,predictive_entropy,18,135,difficulty_quintile,candidate_diagnostics,,5,27,0.037037037037037035,0.41144598388622844,
1,10,predictive_entropy,19,130,spearman,post_hoc_pre_query_log_loss,-0.04667822857064824,,,,,
1,10,predictive_entropy,19,130,spearman,post_hoc_pre_query_absolute_probability_error,-0.04667822857064824,,,,,
1,10,predictive_entropy,19,130,difficulty_quintile,candidate_diagnostics,,1,26,0.11538461538461539,0.4284755926687324,
1,10,predictive_entropy,19,130,difficulty_quintile,candidate_diagnostics,,2,26,0.15384615384615385,0.4993034048033142,
1,10,predictive_entropy,19,130,difficulty_quintile,candidate_diagnostics,,3,26,0.11538461538461539,0.5030016909155242,
1,10,predictive_entropy,19,130,difficulty_quintile,candidate_diagnostics,,4,26,0.19230769230769232,0.4843303751927797,
1,10,predictive_entropy,19,130,difficulty_quintile,candidate_diagnostics,,5,26,0.038461538461538464,0.4028598694931514,
1,10,predictive_entropy,20,125,spearman,post_hoc_pre_query_log_loss,0.07915207373271889,,,,,
1,10,predictive_entropy,20,125,spearman,post_hoc_pre_query_absolute_probability_error,0.07915207373271889,,,,,
1,10,predictive_entropy,20,125,difficulty_quintile,candidate_diagnostics,,1,25,0.12,0.4367246682861729,
1,10,predictive_entropy,20,125,difficulty_quintile,candidate_diagnostics,,2,25,0.24,0.4293035328738572,
1,10,predictive_entropy,20,125,difficulty_quintile,candidate_diagnostics,,3,25,0.04,0.4511451955341827,
1,10,predictive_entropy,20,125,difficulty_quintile,candidate_diagnostics,,4,25,0.16,0.4334507039078048,
1,10,predictive_entropy,20,125,difficulty_quintile,candidate_diagnostics,,5,25,0.0,0.47842852100724237,
1,10,predictive_entropy,21,120,spearman,post_hoc_pre_query_log_loss,0.528696437252587,,,,,
1,10,predictive_entropy,21,120,spearman,post_hoc_pre_query_absolute_probability_error,0.528696437252587,,,,,
1,10,predictive_entropy,21,120,difficulty_quintile,candidate_diagnostics,,1,24,0.041666666666666664,0.2921504687812633,
1,10,predictive_entropy,21,120,difficulty_quintile,candidate_diagnostics,,2,24,0.125,0.32461343370579315,
1,10,predictive_entropy,21,120,difficulty_quintile,candidate_diagnostics,,3,24,0.041666666666666664,0.3105240439637089,
1,10,predictive_entropy,21,120,difficulty_quintile,candidate_diagnostics,,4,24,0.16666666666666666,0.47686721340855237,
1,10,predictive_entropy,21,120,difficulty_quintile,candidate_diagnostics,,5,24,0.20833333333333334,0.5491306050942496,
1,10,predictive_entropy,22,115,spearman,post_hoc_pre_query_log_loss,0.20304584549830348,,,,,
1,10,predictive_entropy,22,115,spearman,post_hoc_pre_query_absolute_probability_error,0.20304584549830348,,,,,
1,10,predictive_entropy,22,115,difficulty_quintile,candidate_diagnostics,,1,23,0.043478260869565216,0.2774206820766916,
1,10,predictive_entropy,22,115,difficulty_quintile,candidate_diagnostics,,2,23,0.13043478260869565,0.29706136757691315,
1,10,predictive_entropy,22,115,difficulty_quintile,candidate_diagnostics,,3,23,0.043478260869565216,0.2889907138847132,
1,10,predictive_entropy,22,115,difficulty_quintile,candidate_diagnostics,,4,23,0.17391304347826086,0.32793428052652496,
1,10,predictive_entropy,22,115,difficulty_quintile,candidate_diagnostics,,5,23,0.13043478260869565,0.39920613380912356,
1,10,predictive_entropy,23,110,spearman,post_hoc_pre_query_log_loss,-0.05438315713545071,,,,,
1,10,predictive_entropy,23,110,spearman,post_hoc_pre_query_absolute_probability_error,-0.05438315713545071,,,,,
1,10,predictive_entropy,23,110,difficulty_quintile,candidate_diagnostics,,1,22,0.045454545454545456,0.42343827993094735,
1,10,predictive_entropy,23,110,difficulty_quintile,candidate_diagnostics,,2,22,0.09090909090909091,0.4630767542452021,
1,10,predictive_entropy,23,110,difficulty_quintile,candidate_diagnostics,,3,22,0.13636363636363635,0.3819243409497842,
1,10,predictive_entropy,23,110,difficulty_quintile,candidate_diagnostics,,4,22,0.18181818181818182,0.4474574372741302,
1,10,predictive_entropy,23,110,difficulty_quintile,candidate_diagnostics,,5,22,0.045454545454545456,0.3699845393719363,
1,10,predictive_entropy,24,105,spearman,post_hoc_pre_query_log_loss,-0.35934065934065934,,,,,
1,10,predictive_entropy,24,105,spearman,post_hoc_pre_query_absolute_probability_error,-0.35934065934065934,,,,,
1,10,predictive_entropy,24,105,difficulty_quintile,candidate_diagnostics,,1,21,0.09523809523809523,0.5133331736004296,
1,10,predictive_entropy,24,105,difficulty_quintile,candidate_diagnostics,,2,21,0.09523809523809523,0.4431503802478199,
1,10,predictive_entropy,24,105,difficulty_quintile,candidate_diagnostics,,3,21,0.14285714285714285,0.4717921368937975,
1,10,predictive_entropy,24,105,difficulty_quintile,candidate_diagnostics,,4,21,0.09523809523809523,0.3903413147913453,
1,10,predictive_entropy,24,105,difficulty_quintile,candidate_diagnostics,,5,21,0.047619047619047616,0.3661893998189379,
1,10,predictive_entropy,25,100,spearman,post_hoc_pre_query_log_loss,-0.008484848484848484,,,,,
1,10,predictive_entropy,25,100,spearman,post_hoc_pre_query_absolute_probability_error,-0.008484848484848484,,,,,
1,10,predictive_entropy,25,100,difficulty_quintile,candidate_diagnostics,,1,20,0.15,0.3871243029423686,
1,10,predictive_entropy,25,100,difficulty_quintile,candidate_diagnostics,,2,20,0.15,0.352788412316113,
1,10,predictive_entropy,25,100,difficulty_quintile,candidate_diagnostics,,3,20,0.0,0.30008498268207145,
1,10,predictive_entropy,25,100,difficulty_quintile,candidate_diagnostics,,4,20,0.1,0.3608153481338018,
1,10,predictive_entropy,25,100,difficulty_quintile,candidate_diagnostics,,5,20,0.1,0.4067308061744517,
1,10,predictive_entropy,26,95,spearman,post_hoc_pre_query_log_loss,-0.16539753639417692,,,,,
1,10,predictive_entropy,26,95,spearman,post_hoc_pre_query_absolute_probability_error,-0.16539753639417692,,,,,
1,10,predictive_entropy,26,95,difficulty_quintile,candidate_diagnostics,,1,19,0.21052631578947367,0.38767646368099534,
1,10,predictive_entropy,26,95,difficulty_quintile,candidate_diagnostics,,2,19,0.0,0.36418860722705065,
1,10,predictive_entropy,26,95,difficulty_quintile,candidate_diagnostics,,3,19,0.15789473684210525,0.30392449569231206,
1,10,predictive_entropy,26,95,difficulty_quintile,candidate_diagnostics,,4,19,0.0,0.34024405782166245,
1,10,predictive_entropy,26,95,difficulty_quintile,candidate_diagnostics,,5,19,0.10526315789473684,0.3471557247441675,
1,10,predictive_entropy,27,90,spearman,post_hoc_pre_query_log_loss,-0.15367329299913568,,,,,
1,10,predictive_entropy,27,90,spearman,post_hoc_pre_query_absolute_probability_error,-0.15367329299913568,,,,,
1,10,predictive_entropy,27,90,difficulty_quintile,candidate_diagnostics,,1,18,0.16666666666666666,0.5130391158900734,
1,10,predictive_entropy,27,90,difficulty_quintile,candidate_diagnostics,,2,18,0.05555555555555555,0.42039052832513324,
1,10,predictive_entropy,27,90,difficulty_quintile,candidate_diagnostics,,3,18,0.0,0.46928555217920376,
1,10,predictive_entropy,27,90,difficulty_quintile,candidate_diagnostics,,4,18,0.1111111111111111,0.4309558107947962,
1,10,predictive_entropy,27,90,difficulty_quintile,candidate_diagnostics,,5,18,0.16666666666666666,0.40724118994469755,
1,10,predictive_entropy,28,85,spearman,post_hoc_pre_query_log_loss,-0.218936877076412,,,,,
1,10,predictive_entropy,28,85,spearman,post_hoc_pre_query_absolute_probability_error,-0.218936877076412,,,,,
1,10,predictive_entropy,28,85,difficulty_quintile,candidate_diagnostics,,1,17,0.058823529411764705,0.44571829367457827,
1,10,predictive_entropy,28,85,difficulty_quintile,candidate_diagnostics,,2,17,0.058823529411764705,0.4973075602108618,
1,10,predictive_entropy,28,85,difficulty_quintile,candidate_diagnostics,,3,17,0.11764705882352941,0.530102382132284,
1,10,predictive_entropy,28,85,difficulty_quintile,candidate_diagnostics,,4,17,0.11764705882352941,0.32224332421726065,
1,10,predictive_entropy,28,85,difficulty_quintile,candidate_diagnostics,,5,17,0.058823529411764705,0.3697943190921321,
1,10,predictive_entropy,29,80,spearman,post_hoc_pre_query_log_loss,-0.22095639943741208,,,,,
1,10,predictive_entropy,29,80,spearman,post_hoc_pre_query_absolute_probability_error,-0.22095639943741208,,,,,
1,10,predictive_entropy,29,80,difficulty_quintile,candidate_diagnostics,,1,16,0.125,0.4470778038697848,
1,10,predictive_entropy,29,80,difficulty_quintile,candidate_diagnostics,,2,16,0.125,0.44038237411004066,
1,10,predictive_entropy,29,80,difficulty_quintile,candidate_diagnostics,,3,16,0.0,0.3646270501467257,
1,10,predictive_entropy,29,80,difficulty_quintile,candidate_diagnostics,,4,16,0.0625,0.42078638546957003,
1,10,predictive_entropy,29,80,difficulty_quintile,candidate_diagnostics,,5,16,0.0625,0.3979991523391656,
1,10,predictive_entropy,30,75,spearman,post_hoc_pre_query_log_loss,0.08583214793741109,,,,,
1,10,predictive_entropy,30,75,spearman,post_hoc_pre_query_absolute_probability_error,0.08583214793741109,,,,,
1,10,predictive_entropy,30,75,difficulty_quintile,candidate_diagnostics,,1,15,0.0,0.4374634408335696,
1,10,predictive_entropy,30,75,difficulty_quintile,candidate_diagnostics,,2,15,0.13333333333333333,0.399616855386005,
1,10,predictive_entropy,30,75,difficulty_quintile,candidate_diagnostics,,3,15,0.13333333333333333,0.42460265521047974,
1,10,predictive_entropy,30,75,difficulty_quintile,candidate_diagnostics,,4,15,0.13333333333333333,0.427140799166784,
1,10,predictive_entropy,30,75,difficulty_quintile,candidate_diagnostics,,5,15,0.0,0.45138825428173485,
1,10,predictive_entropy,31,70,spearman,post_hoc_pre_query_log_loss,-0.2437407051001662,,,,,
1,10,predictive_entropy,31,70,spearman,post_hoc_pre_query_absolute_probability_error,-0.2437407051001662,,,,,
1,10,predictive_entropy,31,70,difficulty_quintile,candidate_diagnostics,,1,14,0.14285714285714285,0.32204985560648225,
1,10,predictive_entropy,31,70,difficulty_quintile,candidate_diagnostics,,2,14,0.14285714285714285,0.3603992551904637,
1,10,predictive_entropy,31,70,difficulty_quintile,candidate_diagnostics,,3,14,0.07142857142857142,0.3122180526942775,
1,10,predictive_entropy,31,70,difficulty_quintile,candidate_diagnostics,,4,14,0.0,0.24159605086465674,
1,10,predictive_entropy,31,70,difficulty_quintile,candidate_diagnostics,,5,14,0.07142857142857142,0.404896267394508,
1,10,predictive_entropy,32,65,spearman,post_hoc_pre_query_log_loss,-0.16066433566433566,,,,,
1,10,predictive_entropy,32,65,spearman,post_hoc_pre_query_absolute_probability_error,-0.16066433566433566,,,,,
1,10,predictive_entropy,32,65,difficulty_quintile,candidate_diagnostics,,1,13,0.0,0.40598184985330266,
1,10,predictive_entropy,32,65,difficulty_quintile,candidate_diagnostics,,2,13,0.07692307692307693,0.3710636397306599,
1,10,predictive_entropy,32,65,difficulty_quintile,candidate_diagnostics,,3,13,0.07692307692307693,0.40070334007788394,
1,10,predictive_entropy,32,65,difficulty_quintile,candidate_diagnostics,,4,13,0.23076923076923078,0.3847728710862708,
1,10,predictive_entropy,32,65,difficulty_quintile,candidate_diagnostics,,5,13,0.07692307692307693,0.30090115018982333,
1,10,predictive_entropy,33,60,spearman,post_hoc_pre_query_log_loss,-0.07474298416226731,,,,,
1,10,predictive_entropy,33,60,spearman,post_hoc_pre_query_absolute_probability_error,-0.07474298416226731,,,,,
1,10,predictive_entropy,33,60,difficulty_quintile,candidate_diagnostics,,1,12,0.0,0.3599422966746752,
1,10,predictive_entropy,33,60,difficulty_quintile,candidate_diagnostics,,2,12,0.0,0.30236352652436804,
1,10,predictive_entropy,33,60,difficulty_quintile,candidate_diagnostics,,3,12,0.08333333333333333,0.30782792470698916,
1,10,predictive_entropy,33,60,difficulty_quintile,candidate_diagnostics,,4,12,0.08333333333333333,0.312719092268567,
1,10,predictive_entropy,33,60,difficulty_quintile,candidate_diagnostics,,5,12,0.16666666666666666,0.31608849386134397,
1,10,predictive_entropy,34,55,spearman,post_hoc_pre_query_log_loss,0.14949494949494951,,,,,
1,10,predictive_entropy,34,55,spearman,post_hoc_pre_query_absolute_probability_error,0.14949494949494951,,,,,
1,10,predictive_entropy,34,55,difficulty_quintile,candidate_diagnostics,,1,11,0.0,0.28149099019713125,
1,10,predictive_entropy,34,55,difficulty_quintile,candidate_diagnostics,,2,11,0.09090909090909091,0.3235563791234585,
1,10,predictive_entropy,34,55,difficulty_quintile,candidate_diagnostics,,3,11,0.09090909090909091,0.3413458580488162,
1,10,predictive_entropy,34,55,difficulty_quintile,candidate_diagnostics,,4,11,0.09090909090909091,0.2957436002279222,
1,10,predictive_entropy,34,55,difficulty_quintile,candidate_diagnostics,,5,11,0.0,0.3622824863176393,
1,10,predictive_entropy,35,50,spearman,post_hoc_pre_query_log_loss,0.39015606242497,,,,,
1,10,predictive_entropy,35,50,spearman,post_hoc_pre_query_absolute_probability_error,0.39015606242497,,,,,
